artist,song,lyrics,genres,genre_1,genre_2,genre_3
Kevin Gates,Time For That,"Do you think I'll ever need you love more than you need me?

Show me your true colors girl, I just want to see

Cause I done had too many come around and change on me

She screamin' please don't waste my time

I say I totally agree

See girl I'm fine with that

I done gave my watches away, ain't got no time for that

Askin' where's my heart, good luck findin' that

How long could I see her round still think I'm timin' that

Think I'm still timin' that



Pretty teeth with a nice demeanor

I'm in a rush, it was nice to meet ya

Collard shirt, no elongated T's, cheaper to be yourself

Ain't no wrong way to be, accomplished a lot

Came from the block, ambitious in the trenches

I got a long way to reach

Sorry if I was offensive, but not at all

You got to pardon me at times, okay problem solved

When I hear the word can't take it like a challenge

I don't understand why the hell I can't have it

Help me understand why the hell I can't have it

I was blessed with a swag and I ain't braggin'

Insecurities get covered with designer fashion

If I'm not intimidatin' tell me why you're bashful

If you not feelin' what I'm sayin', sorry for the hassle

But if you leavin' here with me it'll be fantastic



Do you think I'll ever need you love more than you need me?

Show me your true colors girl, I just want to see

Cause I done had too many come around and change on me

She screamin' please don't waste my time

I say I totally agree

See girl I'm fine with that

I done gave my watches away, ain't got no time for that

Askin' where's my heart, good luck findin' that

How long could I see her round think I'm still timin' that

Think I'm still timin' that



Ain't no relaxin', they pillow fightin' on the sofa

Not at all my main focus though I was hopin'

Pull your hair, kiss it soft while you bendin' over

After that we could shower and I could hold ya

Havin' deep conversation and now you open

Pretendin' that I was asleep while you on the phone

Listen to you tell your girlfriend how I stroke it

Only that it was a fool I already know it, mind blowin'

Phone rang bout to go, is you rollin'

Playin' poker no cards, throwin' hands exposin'

Rest in peace Soulja Slim, slow motion

Kicked out of everywhere, expulsion



Do you think I'll ever need you love more than you need me?

Show me your true colors girl, I just want to see

Cause I done had too many come around and change on me

She screamin' please don't waste my time

I say I totally agree

See girl I'm fine with that

I done gave my watches away, ain't got no time for that

Askin' where's my heart, good luck findin' that

How long could I see her round think I'm still timin' that

Think I'm still timin' that","hip-hop, rap, trap",hip-hop,rap,trap
Diddy-Dirty Money,Change,"You told me

That you'd always be my love

You showed me

My love just wasn't enough

Now I'm on this train

The tracks falling off of my brain

It won't be long

Say that you love me again

You know I'm always your friend

So what you want babe

I promise I'll change

I promise I'll change

Girl I promise I'll change

You said

You would always be in my arms

Girl that's what you said

You said that you would always be mine

Now I'm on this train

That's falling off the edge

And I'm afraid

A toll is at the end

And I promise I'll change

Said that I'll change

I know I told that I, I'll change

That fact that you don't love me, love me

Because I'm still the same

The same

The same

The same

I'm still the same

The same

When you left me on that train

The fact is girl

I was way over my head

You gave me so much more

I gave you so much less

Now I'm wishing you the best

Cause I swore I would change, change

I swore that I would change

When you left me on that train

You told me

That you would always be my love

You showed me

My love just wasn't enough

Say that you love me again

You know I'm always your friend

So what you want babe

I promise I'll change

I promise I'll change

Even though I promised you everything

I am changed

You would always be in my arms

I promised you the same

That you'll always be mine

But now I'm on that train

That's falling off the edge

And I'm afraid

But this time is still the end

And I promised I'll change

I swear that I will change

I promise I'll change

The fact is that you don't love me, love me

Because I'm still the same

The same

The same

The same

I'm still the same

The same

When you left me on that train",,,,
Ace Hood,12 O'Clock (feat; Jacquees),,"rap, hip-hop, dirty south",rap,hip-hop,dirty south
Ace Hood,Gangsta Shit,"Now that's some gangster shit

Don't know who you're fucking with

Listen



Uh

Now I've been known to kill them with the flow

The beats is back off to attack him, kicking down your door

You looking at a pro, smoking them like some indigo

See we are Seminoles, running right through your end zone

I'm coming as soon as they holler, I get them, I got them

They know it's on

No more of the games, you know what the name

I aim to bang the chrome

It's Mister Whatever, about my cheddar if you've never known

Money over bitches, now you can carry on

Some call me arrogant, I'm like a veteran

Big shit nigga, I ain't talking elephants

Now what you know about it?

My niggas they bothered about it

It's We the Best the mod, something like Illuminati

I'm taking the coupe to college, trying to find a model about it

Take them to the crib, now it's time to party



Uh

Now that's some gangster shit

Not fucking with lames, or fucking with faith

Now that's some gangster shit

You fucking with me, or fucking with you

Now that's some gangster shit

All my niggas about it about



Now that's some gangster shit

Now that's some gangster shit

I'm fucking with real and never fake

Now that's some gangster shit

I'm chasing that dough and never hoes

Now that's some gangster shit

All my niggas about it about

Now that's some gangster shit



Uh

And now I'm back off in the place to be

Got rid of the nice in me, it's nice to meet my enemy

Don't run up on me though, I give you a overdose

I leave them on the stretcher, I ain't talking cardio

I'm sorry you didn't know, I'm dipping, I'm moving a '64

I'm fucking the baddest hoes, I'm beating the pussy like Baggio

Now cut the music up, and pour me up a cup

And roll you up a blunt, if you getting major bucks

Now welcome to gangster shit, I'm hopping up out of the fancy whip

Them chains around my neck, and every diamond costs a grip

See I'm a superstar, I'm never at the bar

I valet park the car, pockets on that salad bar

Nasty with the flow, you can call it caviar

Uh, now that's some gangster shit

I'm with a gangster clique

And all my niggas toting the clip","rap, hip-hop, dirty south",rap,hip-hop,dirty south
Ace Hood,Look In My Eyes,"Look me in my eyes and say a lie but don't lie to you

I've been working on my fears for all these years at least I'm trying to

How you gon' look me in my eyes and tell a lie but say don't lie to you (yeah, yeah, yeah)

I've been working through fears for all these years at least I'm trying to (yeah, yeah, yeah)



I've been searching all my life, all my life 'til I found you (yeah, yeah, yeah)

You can try and numb the pain but it won't change 'cause you ain't bulletproof, bulletproof

Look me in my eyes and say a lie but don't lie to you

I've been working on my fears for all these years at least I'm trying to



Uh, beautiful day out, nigga made a way out

Chillin' on my lonely, smoking 'tiva at the lake house

Feeling all emotions like sometimes it ain't no way out

Grinding all your life you feel you still ain't get your pay out, fuck it

Niggas switching up sides I'm like I love it

So we ain't gotta be faking all the friendly shit in public

I'm good, put that shit on my hood

Wonder why I'm so anxious I feel so misunderstood

Tryna find me some answers, while takin' tokes from the 'wood

Know them niggas would finish me if they thought that they could

All that humble shit old, to when hundreds are fold

Hit the stu' and I zone, I'm jotting raps in my phone, I'm him, yeah

Wholeheartedly mean it, I fought the demons

Keep my iron load like I'm diagnosed as anemic

Granny up in heaven she visit me when I'm dreaming

And I can feel her spirit connecting me to my genius

I'm blessed. Shredded up. So, why flex?

Compliments from your girl. She like this shit on my neck

Probably why he upset, she gon' start the neglect

Now she hardly impressed, now you barely a threat

I been tryna keep my cool but I might scoop and collect

Hit up wifey direct, I got an option on deck

She gon' smile with her pretty self, that's cause and effect

Come and peep my demonstration bring my proper respect

All that cappin' in your caption boy you hardly a threat

LOLO, never know this shit that I'm on I'm out in Cabo

People rarely visit this part as far as I know

Know it like the back of my hand, it come to survival, straight up, nigga



Look me in my eyes and say a lie but don't lie to you

I've been working on my fears for all these years at least I'm trying to

How you gon' look me in my eyes and tell a lie but say don't lie to you (yeah, yeah, yeah)

I've been working on my fears for all these years at least I'm trying to (yeah, yeah, yeah)



I've been searching all my life, all my life 'til I found you (yeah, yeah, yeah)

You can try and numb the pain but it won't change 'cause you ain't bulletproof, bulletproof

Look me in my eyes and say a lie but don't lie to you

I've been working on my fears for all these years at least I'm trying to



How you gon' look me in my eyes and tell a lie but say don't lie to you (say don't lie to you)

I've been working on my fears for all these years at least I'm trying to (naw, naw, naw)","rap, hip-hop, dirty south",rap,hip-hop,dirty south
Ace Hood,We On,"OK, I walk in the party, Mister Swag, so gnarly

With a bad Spanish mami, better ask somebody

Yeah that's my Maserati, going HAM no salami

That's yo chick? If I like it then I'm straight bogarting

In the club, where the bottles? That ros̩, no Moscato

They see me, models follow, ass clap, ah bravo

I be wiling my nigga

See my jewels they six figures

Fuck your girl and her friend

I'm a dog I do figure

Chilling with my click and I puff that loud

She don't want to fuck then I tell that bitch bye

Heart so cold why waste my time

Twenty on that wrist 'cause I like that shine

Fuck you niggas who hate on mine

Credit card will not decline

Missionary, no not me, I like that pussy from behind

Bitch I'm ballin' every day it's like somebody pressed rewind

All my niggas came from nothing, mandatory that we shine

Private plane and no complainin' if I happen to recline

Same nigga that they doubted, and I'm gladly gon' remind

Made a million off my hunger, that's just solely my reply

'Cause we the best, shit ain't a lie



Had to bring the money home

I had to bring the money home

Mo'fucker we on

Had to bring the money home

Mo'fucker we on

Had to bring the money home

Kay, now catch me in your city with a clique of niggas with me

Couple bitches gettin' tipsy

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

I go so hard, niggas already know

Still in the club when it closed at 4

Birthday girl gon' drop it low

Let's make a toast to never broke 

'Cause we on

'Cause we on

'Cause we on

'Cause we on

'Cause we on

'Cause we on

'Cause we on

'Cause we on



Okay now one for the money, shorty two for the fuck of it

Pull up in on some shit that just might destroy all your confidence

Meet a bitch n' hit it quick n' never know her government

I been rockin' Herm̬s and that ""H"" don't stand for ""hooligan""

High boy, I fly high, nigga blast off

You goof, truth, loose, goose. Prove you ain't cotton soft

We on, we on, way to keep on, bring on

All these cases of that aces bring her back to my oasis

Takin' shots after shots like I'm bustin' of that 44

Man, that C̨roc got me feeling like I overdosed

Livin' with my niggas, celebrating, rockin' hella gold

Ring, hella big you would think I won a Super Bowl

Yeah we in the building, why the fuck you think it's super swoll'?

Tell the DJ, ""Bring it back,"" and show 'em what we really on

All these women love me 'cause they know we young and money long

Mama told me, ""Get it."" So, I had to bring the money home



Had to bring the money home

I had to bring the money home

Mo'fucker we on

Had to bring the money home

Mo'fucker we on

Had to bring the money home

Kay, now catch me in your city with a clique of niggas with me

Couple bitches gettin' tipsy

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

Celebrating 'cause we winnin', we on

I go so hard, niggas already know

Still in the club when it closed at 4

Birthday girl gon' drop it low

Let's make a toast to never broke 

'Cause we on

'Cause we on

'Cause we on

'Cause we on

'Cause we on

'Cause we on

'Cause we on

'Cause we on","hip-hop, fav, swag",hip-hop,fav,swag
Tendekasha,Days Of Slavery,,,,,
Elvis Presley,Suspicious Minds,"We're caught in a trap, I can't walk out

Because I love you too much, baby

Why can't you see what you're doin' to me

When you don't believe a word I say?



We can't go on together

With suspicious minds (With suspicious minds)

And we can't build our dreams

On suspicious minds



So if an old friend I know stops by to say hello

Would I still see suspicion in your eyes?

Here we go again, asking where I've been

You can't see the tears are real, I'm cryin' (Yes, I'm cryin')



We can't go on together

With suspicious minds (With suspicious minds)

And we can't build our dreams

On suspicious minds



Oh, let our love survive

I'll dry the tears from your eyes

Let's don't let a good thing die

When, honey, you know I've never lied to you

Mm, yeah, yeah



We're caught in a trap, I can't walk out

Because I love you too much, baby

Why can't you see what you're doin' to me

When you don't believe a word I say?



Well, don't you know I'm caught in a trap? I can't walk out

Because I love you too much, baby

Well, don't you know I'm caught in a trap? I can't walk out

Because I love you too much, baby

Well, don't you know I'm caught in a trap? I can't walk out

Because I love you too much, baby

Well, don't you know I'm caught in a trap? I can't walk out

Because I love you too much, baby

Well, don't you know I'm caught in a trap? I can't walk out

Because I love you too much, baby

Well, don't you know I'm caught in a trap? I can't walk out

Because I love you too much, baby","60s, oldies, classic rock",60s,oldies,classic rock
Elvis Presley,"(It's a) Long, Lonely Highway","It's a long, lonely highway when you're travelling all alone

And it's a mean, old world when you got no one to call your own

And you pass through towns too small to even have a name, oh yeah

But you gotta keep on going on that road to nowhere

Gotta keep on going, though there's no one to care

Just keep moving down the line



It's a long, lonely highway without her by my side

And it's a trail full of teardrops that keep on being cried

My heart's so heavy it's a low-down dirty shame, oh yeah

You gotta keep on going on that road to nowhere

Gotta keep on going, though there's no one to care

Just keep moving down the line



I got a rock for my pillow beneath a weeping willow

And the cool grass for my bed

My drinking water's muddy so don't you tell me, buddy

That I wouldn't be better off dead



It's a long, lonely highway, getting longer all the time

And if she don't come and get me, well, I'm gonna lose my mind

So if you read about me, tell her she's the one to blame, oh yeah

You gotta keep on going on that road to nowhere

Gotta keep on going, though there's no one to care

Just keep moving down the line

Moving down the line

Moving d...",,,,
Elvis Presley,All Shook Up,"Uh, well, a-bless my soul, what's wrong with me?

I'm itching like a man on a fuzzy tree

My friends say I'm acting wild as a bug

I'm in love, I'm all shook up

Mm, ooh, yeah, yeah-yay



Well, my hands are shaky, and my knees are weak

I can't seem to stand on my own two feet

Who do you thank when you have such luck?

I'm in love, I'm all shook up

Mm, ooh, yeah, yeah-yay



Well, please don't ask me what's on my mind

I'm a little mixed up, but I feel fine

When I'm near the girl that I love best

My heart beats so it scares me to death



When she touched my hand, what a chill I got

Her lips are like a volcano that's hot

I'm proud to say that she's my buttercup

I'm in love, I'm all shook up

Mm, ooh, yeah, yeah-yay



My tongue gets tied when I try to speak

My insides shake like a leaf on a tree

There's only one cure for this body of mine

That's to have that girl that I love so fine



She touched my hand, what a chill I got

Her lips are like a volcano that's hot

I'm proud to say that she's my buttercup

I'm in love, uh, I'm all shook up

Mm, ooh, yeah, yeah-yay



Mm, ooh, yeah, yeah

I'm all shook up",,,,
Elvis Presley,"Baby, if You'll Give Me All of Your Love","I'll send you red roses by the dozen

I'll call you sweet little things like turtle dove

I'll whisper pretty things in your ear

The kinda things a girl likes to hear

Baby, if you'll give me all of your love



I'll bring you pounds and pounds of chocolate candy

To prove it's you that I've been thinking of

Tear up all the pictures I own of every pretty girl I've ever known

Baby, if you'll give me all of your love



I'll take you dancin' every night until you're ready to drop

I'll kiss your sweet red cherry lips until you holler stop

Every night I'll serenade you 'neath your window

If you need me just a whistle and I won't need a shove

I'll hug you squeeze you tight as I can

It ain't gonna be no one-night stand

Baby, if you'll give me all of your love



I'll take you dancin' every night until you're ready to drop

I'll kiss your sweet red cherry lips until you holler stop

Every night I'll serenade you 'neath your window

If you need me just a whistle and I won't need a shove

I'll hug you squeeze you tight as I can

It ain't gonna be no one-night stand

Baby, if you'll give me all of your love

Baby, if you'll give me all of your love

If you will give me, if you will give me all your love","60's, classic rock, 60s",60's,classic rock,60s
Elvis Presley,Bosom of Abraham,"Well you rock my soul

Down in the bosom of Abraham

Rock, rock, rock down in the bosom of Abraham

You rock my soul down in the bosom of Abraham



Hmm hmm oh yeah

Oh Lordy, Lordy



Ooh rock my soul

Why don't you rock my soul?

Won't you rock my soul?

Down in the bosom of Abraham

Rock, rock, rock down in the bosom of Abraham

You rock my soul



Hmm hmm oh yeah

Oh Lordy, Lordy



Well the rich man lives

Where there's glory and honor

He lives so well

Won't you praise the Lord?

Children, when he dies

Where there's glory and honor

I'm home in heaven

Won't you praise the Lord?



Why don't your rock my soul?

Down in the bosom of Abraham

Rock, rock, rock down in the bosom of Abraham

You rock my soul

Down in the bosom of Abraham



Hmm hmm oh yeah

Oh Lordy, Lordy



Ooh rock my soul

Why don't you rock my soul?

Won't you rock my soul?

Down in the bosom of Abraham

Rock, rock, rock down in the bosom of Abraham

You rock my soul



Hmm hmm, oh yeah

Once again boys



Ooh rock my soul

Why don't you rock my soul?","gospel, classic rock, oldies",gospel,classic rock,oldies
Elvis Presley,Cross My Heart and Hope to Die,"I can explain about last night

Though things didn't look just right

Please believe me there was nothing wrong

I thought about you, baby, all night long

Cross my heart, I hope to die

Well, I wouldn't tell you no lie



You talk about a piece of rotten luck

You do a friend a favor, and you wind up stuck

She couldn't hold a candle to you, no siree

Very hard to handle like a model T

Cross my heart, I hope to die

Well, I wouldn't tell you no lie



Please believe me when I say

Wild horses couldn't drag me away

From you 'cause I don't have to look too hard

To see what I've got in my own backyard



So, please forgive me and forget 

Don't say my alibi's all wet

I miss those kisses from your honeycomb

This humble bumble bee just wants to fly back home

Cross my heart, I hope to die

Well, I wouldn't tell you no lie



I wouldn't tell you no lie

No, no, no, no, no, no

I wouldn't tell you no lie","rock n roll, classic rock, rock",rock n roll,classic rock,rock
Elvis Presley,Down by the Riverside,"Let's snap our fingers, clap our hands

Down by the riverside, down by the riverside, down by the riverside

Let's give 'em what the song demands

Down by the riverside, down by the riverside



We'll hear them playing, keep that beat

Down by the riverside, down by the riverside, down by the riverside

Let's get together, what a treat

Down by the riverside, down by the riverside



Strike up the band, start the parade

Don't let that grand old rhythm fade

Just play that song, play that number

When the saints come marching in



Shake tambourines, play that coronet

That trumpet horn you won't forget

Your heart will hum to that number

When the saints come marching in



The cymbals clang, just pound that beat

Sounds like a hundred marching feet

It's fun to join in that number

When the saints come marching in



See banners wave, oh, hear that ring

We all feel prouder than a king

'Cause everyone, everyone loves that number

When the saints come marching in","gospel, rock n roll, oldies",gospel,rock n roll,oldies
Elvis Presley,Fools Fall In Love,"Fools fall in in love in a hurry

Fools give their hearts much too soon

Just put in two bars of ""Stardust""

Just hang out one silly moon



Oh, they've got their love torches burning

When they should be playing it cool

I used to laugh but now I'm the same

Take a look at a brand-new fool



Fools fall in love just like schoolgirls

Blinded by rose colored dreams

They build their castles on wishes

With only rainbows for beams



Oh, they're making plans for the future

When they should be right back in school

I used to laugh but now I'm the same

Take a look at a brand-new fool, all right



They've got their love torches burning

When they should be playing it cool

I used to laugh but now I'm the same

Take a look at a brand-new fool

Take a look at a brand-new fool","oldies, 60s, doiyes",oldies,60s,doiyes
Elvis Presley,Golden Coins,"Say you're mine, then ask me what you will

All your dreams, my darling, I'll fulfill



Golden coins I will bring to you

Silver trinkets and rubies too

In return, dear, I'm begging you

For the pleasures of love



I'll bring gifts like you never saw

Priceless garments that you'll adore

Persian rugs to enhance your floor

For the pleasures of love



Darling, choose anything you please

Rich brocade or woven tapestries

In exchange, I plead on my knees

For the pleasures of love



Golden coins, I'll place at your feet

Precious jewels to make life complete

All my treasures are yours, my sweet



For the pleasures of love","rock n roll, oldies, classic rock",rock n roll,oldies,classic rock
Elvis Presley,Heart of Rome,"In a little while you're leavin'

Starting on the journey home

Soon I'll be alone, the one who loves you

La la la la la, somewhere in the heart of Rome



I'll make a wish in every fountain

Say a prayer that you'll return

Minutes I'll be counting

May the fire of love still burn

I'll keep your picture by my pillow

And pretend I'm not alone

Make believe that you are with me

La la la la la, in the heart of Rome



Suddenly the tears are falling

As we hear the whistle blow

Hold me very close before you leave me

La la la la la, somewhere in the heart of Rome



I'll make a wish in every fountain

Say a prayer that you'll return

Minutes I'll be counting

May the fire of love still burn

I'll keep your picture by my pillow

And pretend I'm not alone

Make believe that you are with me

La la la la la, in the heart of Rome



I'll make a wish in every fountain

Say a prayer that you'll return

Minutes I'll be counting

May the fire of love still burn

I'll keep your picture by my pillow

And pretend I'm not alone

Make believe that you are with me

La la la la la, in the heart of Rome","oldies, rock n roll, classic rock",oldies,rock n roll,classic rock
Elvis Presley,I Believe,"I believe for every drop of rain that falls

A flower grows

I believe that somewhere in the darkest night

A candle glows



I believe for everyone who goes astray

Someone will come to show the way

I believe, I believe



I believe above a storm the smallest prayer

Can still be heard

I believe that someone in the great somewhere

Hears every word



Every time I hear a newborn baby cry

Or touch a leaf or see the sky

Then I know why

I believe (Believe, I believe)



Every time I hear a newborn baby cry

Or touch a leaf or see the sky

Then I know why

I believe (I believe)","christmas, gospel, rock n roll",christmas,gospel,rock n roll
Elvis Presley,I Need Somebody to Lean On,"I need somebody to lean on

I need somebody to, to tell my troubles to

No use denying, I'm close to cryin'

But what good, tell me, what good would my crying do?



I need somebody to help me

Help me forget all those worries on my mind

And when I'm lonely, if someone would only

Want to be sweet and kind



I need somebody, won't that somebody

Please, please listen to my plea?

Need that somebody, won't that somebody

Come running to me?



I need somebody to lean on

I'm tired of being unhappy and so blue

If she came I would hold her

'Cause I need that shoulder to lean on, yes, I really do

I need somebody and maybe that somebody is you","60s, easy listening, sixties",60s,easy listening,sixties
Elvis Presley,I'll Remember You,"I'll remember you

Long after this endless summer has gone

I'll be lonely, oh so lonely

Living only to remember you



I'll remember you

Your voice as soft as the warm summer breeze

Your sweet laughter, mornings after

Ever after, I'll remember you



To your arms someday, I'll return to stay

Till then I will remember too

Every bright star we made wishes upon

Love me always, promise always

Ooh, you'll remember too



To your arms someday, I'll return to stay

Till then I will remember too

Every bright star we made wishes upon

Love me always, promise always

Ooh, you'll remember too



(I'll remember you)

I'll remember you","rock, cover, oldies",rock,cover,oldies
Elvis Presley,If I Get Home on Christmas Day,"If I get home on Christmas day

I won't need soft words to say

I'll miss you and I can stay a while

You'll see it in my eyes and when I smile



If I get home before midnight

While you're still sleeping tight

I'll take you in my arms and there you'll stay

If I get home on Christmas day



Writing letters every day

Never really seem to say

The way I feel deep in this heart of mine

Thought I'm half a world away

If we're patient and we pray

Know I'll get my chance with you this time



If I get home on Christmas day

I won't need soft words to say

I'll miss you and I can stay a while

You'll see it in my eyes and when I smile



If I get home before midnight

While you're still sleeping tight

I'll take you in my arms and there you'll stay

If I get home on Christmas day

I'll take you in my arms and there you'll stay

If I get home on Christmas day","rock n roll, oldies, classic rock",rock n roll,oldies,classic rock
Elvis Presley,It Keeps Right on A-hurtin',"I cry myself to sleep each night

Wishing I could hold you tight

Life seems so empty since you went away

The pillow where you laid your head

Now holds my empty dreams instead

And it keeps right on a-hurtin' since you're gone



It keeps right on a-hurtin' every minute of the day

Every hour you're away, I feel so lonely

And I can't help it, I don't think I can go on

And it keeps right on a-hurtin' since you're gone



They say a man ain't supposed to cry

But when I see you passing by

My heart breaks down and cries a million tears

The pillow where you laid your head

Now holds my empty dreams instead

And it keeps right on a-hurtin' since you're gone



It keeps right on a-hurtin' every minute of the day

Every hour you're away, I feel so lonely

And I can't help it, I don't think I can go on

And it keeps right on a-hurtin' since you're gone

Yes, it keeps right on a-hurtin' since you're gone","60s, elvis, oldies",60s,elvis,oldies
Elvis Presley,Just A Little Bit,"I don't want much

Just want a little bit

Don't want it all

Just a little bit



Give me an eeny, weeny bit

A teeny, weeny bit of your love



Turn your lamps down low

Slip me a kiss

Turn your lights down low

I won't let you resist



I want an eeny, weeny bit

A teeny, weeny bit of your love



Early in the morning

Well, just a little bit

Around midnight

Just a little bit



I want an eeny, weeny bit

A teeny, weeny bit of your love



Walk with me

Just a little bit

I said talk to me

Just a little bit



I want an eeny, weeny bit

A teeny, weeny bit of your love



I want you to remember

To say that you'll be mine

Say you'll never leave me

'Til the end of time



I want an eeny, weeny bit

A teeny, weeny bit of your love

I want an eeny, weeny bit

A teeny, weeny bit of your love

I want an eeny, weeny bit

A teeny, weeny bit of your love

I want an eeny, weeny bit

A teeny, weeny bit of your love","oldies, rock, 70s",oldies,rock,70s
Elvis Presley,Let's Forget About the Stars,"If you let the stars keep telling you

Who to love and not to love

You may never find contentment for your heart

You could go unloved forever and darling that means never

Surrender to love, let's forget about the stars

You say that stars have promised you true love ten thousand times

But here you are with a broken heart and mind

I can tell you want to love me from the beating in your heart

Surrender to love, let's forget about the stars

Let's forget about the stars, come follow me my dove

To a world just like the world that you've been dreaming of

Let's not wait too long for something might go wrong

Surrender to love, let's forget about the stars

Let's forget about the stars

Let's forget about the stars

Let's forget about the stars","60s, pop, oldies",60s,pop,oldies
Elvis Presley,Make the World Go Away,"Make the world go away

Get it off, get it off my shoulder

Say the things we used to say

And make the world, make it go away



Do you remember when you loved me?

Before the world took you away?

(Yes, I do)

Well, if you do, then forgive me

And make the world, make it go away



Yeah, make the world go away

Yeah, get it off, get it off, get it off my shoulder

Say the things we used to say

And make the world go away



Now I'm sorry if I hurt you

Let me make it up to you day by day

And if you will please forgive me

And make the world, make it go away



Oh, make the world go away

Yeah, get it off, get it off my shoulder

Say the things we used to say

And make the world, make it go away



Yeah, make the world go away

Get it off, get it off my shoulder

Say the things we used to say

And make the world go away","rock n roll, oldies, classic rock",rock n roll,oldies,classic rock
Elvis Presley,My Babe,"Well, my baby don't stand no cheating, my babe

Well, my baby don't stand no cheating, my babe

Well, my babe don't stand no cheating

She don't, she don't, she don't, oh, Lord

My babe, I know she loves me, my babe



Well, now my babe, I know she loves me, my babe

Yeah, my baby, I know she loves me, my babe

Well, my baby, I know she loves me

She don't do nothing but kiss and hug me

My babe, I know she loves me, my babe



Oh my, my baby

(Oh baby)

Oh my, my baby

(Oh baby)



Oh my, my baby

(Oh baby)

Oh my, my baby



Well, well, my babe, I know she loves

She don't, she don't, she don't...

My babe, I know she loves me, my babe



Oh my, my baby

(Oh baby)

Oh my, my baby

(Oh baby)



Oh my, my baby

(Oh baby)

Oh my, my baby



Well, well, my babe, I know she loves

My babe, I know she loves me, my babe



Oh my, my baby

(Oh baby)

Oh my, my baby

(Oh baby)

Oh my, my baby","rock n roll, oldies, classic rock",rock n roll,oldies,classic rock
Elvis Presley,Old Rugged Cross,,"rock n roll, oldies, classic rock",rock n roll,oldies,classic rock
Elvis Presley,Please Don't Stop Loving Me,"Please don't stop loving me

You were born just to be in my arms

In my arms

Please don't stop loving me

Your lips were made just to be kissed by me

Kissed by me



When I'm with you

I don't know day from night, wrong from right

You are my world, that's all I know

I love you so, I won't let go



Please don't stop loving me

Darling you'll always be mine alone

Mine alone","rock n roll, oldies, classic rock",rock n roll,oldies,classic rock
Elvis Presley,Roustabout,"I'm just a roustabout

Shifting from town to town

No job can hold me down

I'm just a knock-around guy

There's a lot of space beneath that sky

Till I find my place, there's no doubt

I'll be a rovin' roustabout



Call me the carefree kind

I wander with the breeze

My mind and heart's at ease

Doing what pleases me best

Gotta keep a-movin' east or west (East or west, east or west)

Till I find my place, there's no doubt (No doubt)

I'll be a rovin' roustabout



And even if a pretty girl should catch my eye

I'll give her a quick ""Hello"" and a fast goodbye



Oh, I'll go the way I want

Driftin' just like the sand

Doin' what job I can

Changing my plans as I choose (I choose)

Long as I keep happy, I can't lose (Can't lose)

Till I find my place, there's no doubt

I'll be a rovin' roustabout



I'll be a rovin' roustabout

I'll be a rovin' roustabout

Rovin', rovin', rovin' roustabout

I'll be a rovin' roustabout","oldies, rock and roll, 60s",oldies,rock and roll,60s
Elvis Presley,Signs Of The Zodiac,,"huh, lol, eh",huh,lol,eh
Elvis Presley,Speedway,"Take a ton of bolts and steel

A whole lot to sweat, a set of wheels

On the Speedway

The flag is down, pistons pound

Plenty of engines ripping around

On the Speedway (Go, go, go, go)



Go for the money and lead the pack

Push the throttle and burn the track

Curl and swirl like you're doing a dance

Straightaway is coming and now's your chance

On the Speedway (Speedway)

On the Speedway (Speedway)

On the Speedway (Speedway)

Stomp that pedal down to the floor

As much as you give, the crowd wants more, more, more, more, more, more

On the Speedway (Speedway)

On the Speedway



Take a spin, hit the brakes

And your little girl shivers and shakes

On the Speedway

Clear the way, coming through

Kiss from your baby is just pushing you

On the Speedway (Go, go, go, go)



Go for the money and lead the pack

Push the throttle and burn the track

Curl and swirl like you're doing a dance

Straightaway is coming and now's your chance

On the Speedway (Speedway)

On the Speedway (Speedway)

On the Speedway (Speedway)

Stomp that pedal down to the floor

As much as you give, the crowd wants more, more, more, more, more, more

On the Speedway (Speedway)



On the Speedway (Speedway)

On the Speedway (Speedway)

On the Speedway (Speedway)

On the Speedway (Speedway)

On the Speedway (Speedway)

On the Speedway (Speedway)

On the Speedway

On the Speedway","rock n roll, oldies, classic rock",rock n roll,oldies,classic rock
Elvis Presley,Sweetheart You Done Me Wrong,,"rock n roll, oldies, classic rock",rock n roll,oldies,classic rock
Elvis Presley,The Lady Loves Me,,"oldies, classic rock, rockabilly",oldies,classic rock,rockabilly
