ALink,SName,Lyric,genres,genre_1,genre_2,genre_3
/moonspell/,Domina,"You're thinking down for judgement day
What took to the skies, what took you away?
Tears run fast, and so did blood
But nothing can break through
Your eyes, break through your eyes

We're always close, but are we ever there?
What came from the skies to take you away
Our children grew, left us behind
But no-one should pay such a price

Just another day and it's all the same
In this world of the next
You bring me down and I resurrect
In this world of the next
Watch the storm, its eye above
Watch our world die","gothic metal, doom metal, dark metal",gothic metal,doom metal,dark metal
/moonspell/,Dreamless (lucifer And Lilith),"They thought that love was sacred
Until they met the desecrator
A sea of poison came in between them
And there was red on the ground below

They can not breed
Bound to never rise
Their lies will be repeated
Forever

Now they’re dreamless
Straight into the dark clouds
Never to come back

They thought there’s more
Than meets the eye
In face of beauty all men are blind
And the gates opened to let her through

They can not breed
Lost in the crimson skies
The nights in our heats
Will last forever

Now they’re dreamless
Straight into the dark clouds
Never to come back

Now they’re dreamless
Forever","gothic metal, doom metal, metal",gothic metal,doom metal,metal
/moonspell/,Entitlement,"One thing's for sure, for everyone
One thing's for sure, whatever may
Such big machines that man have made
To darken the clouds and control the rain

All our worth, giveth away
All our worth amounts to nothing
Every word, all we say
All our words they count for nothing

No new positions to greet the Sun
No magic rides on a yoga mat
No time to cry, to make things right
It's human nature, don't be afraid

All our worth, giveth away
All our worth amounts to nothing
Every word, all we say
All our words they count for nothing","gothic metal, doom metal, dark metal",gothic metal,doom metal,dark metal
/moonspell/,Eurotic A,"(a hell of a place)

Let me welcome you to that special place
where EVERYONE is YOURS
(Let me welcome you to that special place)
and (where) YOU are EVERYONE'S

(Eurotica)

Let me welcome you to that special place
where EVERYONE is SANE
Let me welcome you to that special place
where YOU are EVERYONE'S

(Eurotica)

Let us spare you the GRIEF
that to BE YOURSELF might bring
You are here to be AMUSED maybe confused or misused
to be a living METAPHOR of this MODERN, great swing
Just DRINK and EAT and do not FORGET
to play always SAFE INTERCOURSE

(in this human sized and human shaped zoo)

WE do not mind to PROGRESS alone
WE do not mind to take it on,
(WE do not mind) to take CONTROL
WE do not mind to be YOU.

(Eurotica)

E666U666R666O666T666I666C666A

where I wanna be
where I wanna live
","gothic metal, doom metal, dark metal",gothic metal,doom metal,dark metal
/moonspell/,Eurotica,"(a hell of a place)

Let me welcome you to that special place
where EVERYONE is YOURS
(Let me welcome you to that special place)
and (where) YOU are EVERYONE'S

(Eurotica)

Let me welcome you to that special place
where EVERYONE is SANE
Let me welcome you to that special place
where YOU are EVERYONE'S

(Eurotica)

Let us spare you the GRIEF
that to BE YOURSELF might bring
You are here to be AMUSED maybe confused or misused
to be a living METAPHOR of this MODERN, great swing
Just DRINK and EAT and do not FORGET
to play always SAFE INTERCOURSE

(in this human sized and human shaped zoo)

WE do not mind to PROGRESS alone
WE do not mind to take it on,
(WE do not mind) to take CONTROL
WE do not mind to be YOU.

(Eurotica)

E666U666R666O666T666I666C666A

where I wanna be
where I wanna live","gothic metal, doom metal, dark metal",gothic metal,doom metal,dark metal
/moonspell/,Everything Invaded,"From the soul to its waste,
The Common hates his evil twin.
Everything invaded
In its simplicity

How did you get inside me?

Still all fascinated,
Invaded by everything.

In the first morning light
The touch of death covering skies,
Everyhting invaded
(and) All the fears inspired

How did you get inside me?

Still all celebrated
Invaded by everything

Everything so full
In the lives I have taken with Me.
All our moments wasted
All is getting in.

Still all violated
Divided by everything

And all the grace disturbed.
All existence false.
All your dead generations!
I am a son of yours and I am coming back.

Everything invaded
In its finality.
Tell me will it hurt
When you get outside of me?

Everything is breaking.
Why have we ever stopped here?
Everything invaded
I am a son of yours
And I am giving up.

Everything invaded
Invaded by everything","gothic metal, doom metal, dark metal",gothic metal,doom metal,dark metal
/moonspell/,Extinct,"In each other's arms
At each other's throats
In the time out of mind
We buried our love
No moon to guide us tonight
No light to see us through

Let's pray for the waters to come
Let's pray
I pray time stops while you rot
I pray time stops

Before the lights go out
Before our time is gone
A taste of your lips
Before we go extinct

Before the lights go out
Before our time is gone
A taste of your lips
Before we go extinct

Without controle
The ark took sail
To the far beyond
Through the limits of time
No moon to guide us
Just the star of death
To lead our way

Let's pray for the waters to come
Let's pray
I pray time stops while you rot
Let's pray time stops

Before the lights go out
Before our time is gone
A taste of your lips
Before we go extinct

Before the lights go out
Before our time is gone
Just one taste of your lips
Before we go extinct

Before the lights go out
Before our time is gone
A taste of your lips
Before we go extinct

Before the lights go out
Before our time is gone
A taste of your lips
Before we go extinct","gothic metal, doom metal, dark metal",gothic metal,doom metal,dark metal
/moonspell/,Finisterra,"The world has turned once more inside
Brought up a message from our dead
The ones you love the most
Are the ones you hurt as deep

The world has turned once more inside
Anchored into captivity
The ones you wanted the most
The ones you buried under sea

Exit wounds, waterdrums, dream the eternal return
Tree of life rotting inside, Autumn leaves, Winter white

A light at the end of the earth

Whole world a ghost shading inside
True love waits for the bless of death
The doubt that sets me free
Not to remember anything

Stilborn, bloodlet, die in our feet like the trees
Earthsong, neverland, let the blood have its way

A light at the end of the earth

Was it for this we sold our souls?
Was it for this we missed our chance
Of leaving?

(For) a lie at the end of the earth

POSTED BY INTASQUI","gothic metal, black metal, doom metal",gothic metal,black metal,doom metal
/moonspell/,Fireseason,"Where, where is everyone gone tonight?
Looking behind to seek for forgiveness
Try, you can never stop to try
Life doesn't wait and time runs too tight sometimes

Fire... Season
Fire... Too much is forbidden
Desire... To enter the season
Of fire... Too much is forbidden
Taken away

Where, where is everyone gone to hide?
Taking it back as if you're not real
Cry, you can never stop to cry
Nothing was left, not a shred of life tonight

Fire... Season
Fire... Too much is forbidden
Desire... To enter the season
Of fire... Too much is forbidden
Taken away in the night","gothic metal, doom metal, dark metal",gothic metal,doom metal,dark metal
/moonspell/,Firewalking,"Help me fall from grace
need you to be Incomplete
I am the impostor at your feet
is it your first time
or have you been tempted before
downward into the pulsing life
laying below

try firewalking inside of Me
when everything (else) falls apart

wonç£˜ you fall from grace
I am at a wingbeat
from my retreat
is it your first time or have you been tempted before
downward into the pulsing secret
laying below

try firewalking inside of Me
when everything (else) falls apart
","gothic metal, metal, doom metal",gothic metal,metal,doom metal
/moonspell/,First Light,"Somewhere inside a soul
A shadow is taking over
My questions are being answered
An act of courage
My story is being told
Somewhere inside these four walls
Another war has begun

The prodigal Son came home tonight
To slay his father
And drink his blood

Noite eterna
Primeira vida
Ainda por revelar
Noite eterna
Primeira sombra
Ainda por revelar

With the violence of a first light

Somewhere in a rose of death
A leader is being followed
His cities are catching fire
But he doesn’t hear
His people screaming

Somewhere as the morning breaks
Steps are heard in the shattering glass
The bride to be returned to the feast
To make love end

Noite eterna
Primeira vida
Ainda por revelar
Noite eterna
Primeira sombra
Ainda por revelar

With the violence of a first light

Hordes of the Shadow Sun
Afire with the intuition
We are a race of sorrows beholding
The tear and the wear of the Earth

FIRST LIGHT, CURSED BE!","gothic metal, doom metal, moonspell",gothic metal,doom metal,moonspell
/moonspell/,For A Taste Of Eternity,"Your honey on coil burns,
As tears drop from your grand dead womb

Undesired, I fell into your being
Releasing shapes inside of you
Only seen in your wildest dreams
I am the impossibility
of your long-kept chastily
I am your offence and you can't wait
To have me inside of you and taste...

Eternity

Revolving around me,
in desire, you burn
As blood drops
from your new-awakened womb

Undesired, and thrown away from your belief
I am the one whom you
were taught to renounce
In your virginal fear
The sweat, the hands, the sleepless nights
And the violence of the silent sighs
All of them gather in me
Take my hand and taste eternity
Take my hand and find a new god
","gothic metal, doom metal, dark metal",gothic metal,doom metal,dark metal
/moonspell/,From Lowering Skies,"Diurnal shall be your redemption.
The last of spirits now leaves your body.
We all act as if You are not there.
Seeing is not believing

Possessional, your communication.
What gets inside us the moment we are born?
What was that descending?
From lowering skies

I am no One
The centre of Universe
What got inside you?
The moment you were born.
Could you see Him descending,
Descending Supreme
From lowering skies.
",,,,
/moonspell/,Ghostsong,"Outside the mythic Rains
let us know we are not insane
blood debts still to be paid
(instead) we celebrate the Stranger

Inside the mythic Pains are played
blood doubts are asked again
beware the answers you can not tame
(might) take you too far away

Say what you are
Come here to haunt you
Say what you will
I am going haunt you
And protect you
I am going hurt you

And if we survive this dawn
we wish we'd see the Day
die to comeback a single time
that face in the window
is never the same

Say what you are
Come here to haunt you
Say what you will
I am going haunt you
And protect you
I am going hurt you

III / IX / MM - Aurora
","gothic metal, doom metal, dark metal",gothic metal,doom metal,dark metal
/moonspell/,Goat On Fire,"'It is the dawn of a new morning at the Mountains of Silver
and I would rather live in the ice than in the middle of
the modern virtue and other southern winds'
(Friedrich Nietzsche)

When the cold winds blows the fog away
releasing dark shining shapes of a mystic forest.
I embrace the Nightfall
Old voices from ancient Witches announce
the gathering of thee
...The ones of a thousand young.
Here in the North... where We come forth to assemble.
Where I Knee unto thee...
Four times one and one are all.
The four crowned Princes of Hell.
The ones with the Sygil of Evil...
Witness... the Goat on Fire. Who feed my desire.
The Goat on Fire.
A goat with the Northern Ice.
A goat with the Southern Fire.
Rex Tenebrarum! The crow over my soul.
Tremendae Majestatis. The raven inside my Heart...
Four times one and one are all.
The four crowned princes of Hell
The ones with the Sygil of Evil...
Goat on Fire... Come feed my desire.
","gothic metal, doom metal, dark metal",gothic metal,doom metal,dark metal
