artist,song
/iggy-azalea/,Impossible Is Nothing
/iggy-azalea/,MO Bounce
/iggy-azalea/,Posh Spice
/iggy-azalea/,Simmer Down Bitches
/iggy-azalea/,Treasure Island
/iggy-azalea/,Yo El Ray
/gym-class-heroes/,12th period: Scandalous Scholastics
/gym-class-heroes/,Band Aids
/gym-class-heroes/,Faces In The Hall
/gym-class-heroes/,Live A Little
/gym-class-heroes/,Pillmatic
/gym-class-heroes/,Za Intro
/daddy-yankee/,Summertime
/kehlani/,Hate The Club (Feat. Masego)
/kehlani/,Altar
/kehlani/,Alive (Feat. Coucheron)
/kehlani/,Collect Call
/kehlani/,Get Like
/kehlani/,Intro
/kehlani/,Personal
/kehlani/,Too Deep
/fat-joe/,What's Luv? (feat. Featuring Ashanti & Ja Rule)
/fat-joe/,Safe 2 Say (the Incredible)
/fat-joe/,Aloha
/fat-joe/,Bet Ya Man Can't (Triz)
/fat-joe/,Da Fat Gangsta
/fat-joe/,Fat Joe's in Town
/fat-joe/,Girl I'm A Bad Boy
/fat-joe/,I'm a Hit That
/fat-joe/,Life Goes On
/fat-joe/,My Life Style (Remix)
/fat-joe/,Prove Something
/fat-joe/,So Much More
/fat-joe/,The Shit is Real
/fat-joe/,We Ridin'
/timbaland/,Getaway (feat. Michelle Branch)
/timbaland/,2 Man Show (feat. Elton John)
/timbaland/,Beep Beep
/timbaland/,Clock Strikes
/timbaland/,Drop
/timbaland/,Headsprung
/timbaland/,I'm In Love With You
/timbaland/,"John Blaze (feat. Aaliyah, Missy Elliott)"
/timbaland/,Love Me
/timbaland/,Naughty Eye
/timbaland/,Put 'em On
/timbaland/,Shenanigans
/timbaland/,"The Party Anthem (feat. Lil Wanye, Missy Elliott & T-pain)"
/timbaland/,Up Jumps The Boogie
/pop-smoke/,Dior
/pop-smoke/,She Feelin Nice
/pop-smoke/,Yea Yea
/pop-smoke/,Be Clear
/pop-smoke/,Dreaming
/pop-smoke/,Get Back
/pop-smoke/,Many Men
/pop-smoke/,Posie
/pop-smoke/,"Showin Off, Pt.2"
/pop-smoke/,Tunnel Vision (Outro)
/t-pain/,Rap Song (feat. Rick Ross)
/t-pain/,Outta My System
/t-pain/,Chopped And Screwed
/t-pain/,Black and Yellow
/t-pain/,Chicken
/t-pain/,Digital
/t-pain/,Fly Away
/t-pain/,Have It (interlude)
/t-pain/,I'm In Love With A Stripper
/t-pain/,Long Lap Dance
/t-pain/,My Place
/t-pain/,Reality Show
/t-pain/,Shootin' Up The Club
/t-pain/,Sweet
/t-pain/,Time To Make Love
/t-pain/,When I Come Home
/ashanti/,You Can't Deny It (feat. Jim Jones)
/ashanti/,Aww Baby
/ashanti/,Christmas Medley
/ashanti/,Don't Tell Me No
/ashanti/,Freedom
/ashanti/,Hey Santa
/ashanti/,In These Streets
/ashanti/,Leaving (always On Time Part Ii)
/ashanti/,Message To The Fans (skit)
/ashanti/,No Where
/ashanti/,Pretty Little Thing (Feat. Afro B)
/ashanti/,Scared II
/ashanti/,Silent Night
/ashanti/,Sweet Baby
/ashanti/,The Woman You Love (feat. Busta Rhymes)
/ashanti/,Unfoolish
/ashanti/,"Yeah (feat. Chris Brown, Ne-yo)"
/21-savage/,"Snitches & Rats (With Metro Boomin, feat. Young Nudy)"
/21-savage/,Emergency (Feat. Gunna & Young Thug)
/21-savage/,My Dawg (with Metro Boomin)
/21-savage/,Said n Done (With Metro Boomin feat. Morgan Freeman & Young Thug)
/tinashe/,Link Up
/tinashe/,Small Reminders
/tinashe/,Flame
/tinashe/,Another Season
/tinashe/,Bullet
/tinashe/,Ecstasy
/tinashe/,Genius Of Love
/tinashe/,I Tried
/tinashe/,Let Go
/tinashe/,My High
/tinashe/,Remember When
/tinashe/,So Much Better (With G-Eazy)
/tinashe/,Superlove
/tinashe/,Unconditional
/tinashe/,You
/pj-morton/,Claustrophobic (Feat. Pell)
/pj-morton/,Heavy (feat. Adam Levine)
/pj-morton/,My Superstar
/pj-morton/,Two Hearts
/chamillionaire/,Bet You Won't
/chamillionaire/,24s
/chamillionaire/,Back Up Plan (Feat. Devin the Dude)
/chamillionaire/,Bullet Proof
/chamillionaire/,Countdown (Freemix)
/chamillionaire/,Don't Stare At Us
/chamillionaire/,Fire (Feat. Famous)
/chamillionaire/,Get It Understand
/chamillionaire/,Got a Lot of Options
/chamillionaire/,Hero
/chamillionaire/,In The Trunk
/chamillionaire/,Morning News
/chamillionaire/,Passenger Seat (Feat. Short Dawg)
/chamillionaire/,Rain
/chamillionaire/,Screw Ya'll Niggas Feat Dee Money Lil' Flip & Mike Jones
/chamillionaire/,Southern Takeover
/chamillionaire/,The Real Thang
/chamillionaire/,Used To Love Rap
/chamillionaire/,We Gonna Ride
/snoop-dogg-and-wiz-khalifa/,Dev's Theme
/snoop-dogg-and-wiz-khalifa/,"You Can Put It In a Zag, I'mma Put It In a Blunt"
/wale/,Chillin' (feat. Lady Gaga)
/wale/,The God Smile
/wale/,90210
/wale/,DC or Nothing
/wale/,Focused
/wale/,Letter (ft. John Mayer)
/wale/,No One Be Like You
/wale/,Sabotage (Feat. Lloyd)
/wale/,The Bloom (Ag3)
/wale/,Til The Sun Up
/nate-dogg/,Bag O' Weed
/nate-dogg/,Almost in Love
/nate-dogg/,Can't Go For That
/nate-dogg/,First We Pray
/nate-dogg/,Hide It
/nate-dogg/,It's Goin' Down Tonight
/nate-dogg/,One More Day
/nate-dogg/,She's Strange
/nate-dogg/,Where Are You Going
/tyga/,Too Many
/tyga/,09' Until
/tyga/,Bitch I'm The Shit
/tyga/,Cash Money
/tyga/,Do My Dance (Feat. 2 Chainz)
/tyga/,Far Away
/tyga/,Get Rich
/tyga/,Hit em Up
/tyga/,Juicy
/tyga/,Lil Homie (Feat. Pharrell)
/tyga/,Money Mouf (Ft. YG & Saweetie)
/tyga/,Pillow Talkin'
/tyga/,Show You (Feat. Future)
/tyga/,Swap Meet
/tyga/,We Don't Die
/fort-minor/,There They Go
/fort-minor/,Dolla
/fort-minor/,Red to Black
/fort-minor/,Strange Things
/tory-lanez/,Enchanted Waterfall
/tory-lanez/,And This Is Just The Intro
/tory-lanez/,'87 Stingray
/tory-lanez/,Back In Business
/tory-lanez/,Care For You
/tory-lanez/,Dope Boy's Diary
/tory-lanez/,If You Gotta... (Feat. Fabolous)
/tory-lanez/,Last Kiss of Nebulon
/tory-lanez/,Other Side
/tory-lanez/,Solar Drive @ Night
/tory-lanez/,The Mission
/tory-lanez/,Who Needs Love
/bow-wow/,Ain't Thinkin About You (feat. Chris Brown)
/bow-wow/,Bachelor Pad
/bow-wow/,Bounce With Me
/bow-wow/,Can't Get You Off My Mind
/bow-wow/,Do What It Do
/bow-wow/,Fresh Azimiz
/bow-wow/,Go
/bow-wow/,I Love My Cash Money
/bow-wow/,Intro
/bow-wow/,Marco Polo
/bow-wow/,Pick Of The Litter
/bow-wow/,She Wanna Fuck
/bow-wow/,The Dog In Me
/bow-wow/,Welcome Home (feat. T-pain)
/beastie-boys/,Sure Shot
/beastie-boys/,Rhymin' And Stealin'
/beastie-boys/,Brass Monkey
/beastie-boys/,B-Boy Bouillabaisse - 59 Chrystie Street
/beastie-boys/,Beastie Groove
/beastie-boys/,Crawlspace
/beastie-boys/,Finger Lickin' Good
/beastie-boys/,Hey Ladies
/beastie-boys/,It Takes Time To Build
/beastie-boys/,Make Some Noise
/beastie-boys/,Oh Word?
/beastie-boys/,Railroad Blues
/beastie-boys/,Scoop
/beastie-boys/,Song For Junior
/beastie-boys/,The Brouhaha
/beastie-boys/,To All The Girls
/big-bang/,Blue (English Version)
/big-bang/,Always (english Version)
/big-bang/,Epic Scrap Metal
/big-bang/,How Gee
/big-bang/,Mercedes
/big-bang/,Shake It
/big-bang/,The Third Act
/linkin-park-jay-z/,It's Goin' Down
/jhene-aiko/,Jukai
/moonspell/,Selfabuse
/moonspell/,Lickanthrope
/moonspell/,Medusalem
/moonspell/,Vampiria
/moonspell/,Soulsick
/moonspell/,White Skies
/moonspell/,...Of Dream And Drama (Midnight Ride)
/moonspell/,2econd Skin
/moonspell/,A Dying Breed
/moonspell/,A Greater Darkness
/moonspell/,A Poisoned Gift
/moonspell/,A Walk On The Darkside
/moonspell/,Abysmo
/moonspell/,Adaptables
/moonspell/,All or Nothing
/moonspell/,Alpha Noir
/moonspell/,An Erotic Alchemy
/moonspell/,Ancient Winter Goddess
/moonspell/,Angelizer
/moonspell/,Antidote
/moonspell/,Apophthegmata
/moonspell/,As We Eternally Sleep On It
/moonspell/,At The Image Of Pain
/moonspell/,At Tragic Heights
/moonspell/,Atlantic
/moonspell/,Awake
/moonspell/,Axis Mundi
/moonspell/,Best Forgotten
/moonspell/,Blood Tells
/moonspell/,Breathe (Until We Are no More)
/moonspell/,Butterfly
/moonspell/,Can't Bee
/moonspell/,Capricorn At Her Feet
/moonspell/,Common Prayers
/moonspell/,Crystal Gazing
/moonspell/,Darkening
/moonspell/,Darkness And Hope
/moonspell/,Dekadance
/moonspell/,Devilred
/moonspell/,Disappear Here
/moonspell/,Domina
/moonspell/,Dreamless (lucifer And Lilith)
/moonspell/,Entitlement
/moonspell/,Eurotic A
/moonspell/,Eurotica
/moonspell/,Everything Invaded
/moonspell/,Extinct
/moonspell/,Finisterra
/moonspell/,Fireseason
/moonspell/,Firewalking
/moonspell/,First Light
/moonspell/,For A Taste Of Eternity
/moonspell/,From Lowering Skies
/moonspell/,Ghostsong
/moonspell/,Goat On Fire
/moonspell/,Grandstand
/moonspell/,Magdalene
/moonspell/,Scorpion Flower
/moonspell/,Tired
/running-wild/,Ballad Of William Kidd
/running-wild/,Death Or Glory
/running-wild/,Genghis Khan
/running-wild/,Masquerade
/running-wild/,Rebel At Heart
/running-wild/,Soulless
/running-wild/,Tsar
/yngwie-malmsteen/,Forever One
/yngwie-malmsteen/,Aftermath
/yngwie-malmsteen/,C'est la Vie
/yngwie-malmsteen/,Disciples Of Hell
/yngwie-malmsteen/,Hairtrigger
/yngwie-malmsteen/,Magic City
/yngwie-malmsteen/,Playing With Fire
/yngwie-malmsteen/,Soldier Without Faith
/yngwie-malmsteen/,War to End All Wars
/testament/,Absense Of Light
/testament/,Curse of Osiris
/testament/,Fall Of Siple Dome
/testament/,Man Kills Mankind
/testament/,Sails Of Charon
/testament/,The Ritual
/symphony-x/,Absence Of Light
/symphony-x/,Iconoclast
/symphony-x/,Rediscovery (Part II) - The New Mythology
/symphony-x/,The Haunting
/carcass/,Blind Bleeding The Blind
/carcass/,Emotional Flatline
/carcass/,Lavaging Expectorate Of Lysergide Composition
/carcass/,Ruptured In Purulence
/rage/,Alive But Dead
/rage/,Bury all Life
/rage/,Destination Day
/rage/,Extinction Overkill
/rage/,Full Moon
/rage/,Incomplete
/rage/,Love After Death
/rage/,No Regrets
/rage/,R.I.P.
/rage/,She
/rage/,Take My Blood
/rage/,Time and Place
/rage/,War Of Worlds
/the-gathering/,Colorado Incident
/the-gathering/,Echoes Keep Growing
/the-gathering/,In Between
/the-gathering/,Morphia's Waltz
/the-gathering/,Shortest Day
/the-gathering/,We Just Stopped Breathing
/tuatha-de-danann/,Faeryage
/tuatha-de-danann/,The Delirium Has Just Began
/almah/,Almah
/almah/,I Do
/almah/,The Hostage
/kittie/,Already Dead
/kittie/,Everything That Could Have Been
/kittie/,Oracle*Remix*
/kittie/,Trippin'
/dokken/,Don't Close Your Eyes
/dokken/,Erase the Slate
/dokken/,I've Found
/dokken/,Night By Night
/dokken/,Standing in the Shadows
/dokken/,Voice of the Soul
/destruction/,Bullets From Hell
/destruction/,Frustrated
/destruction/,Nailed To the Cross
/destruction/,Survive To Die
/destruction/,Total Desaster
/soulfly/,Downstroy
/soulfly/,Bumbklaatt
/soulfly/,Gladiator
/soulfly/,Mother Of Dragons
/soulfly/,Soulfire
/black-tide/,Honest Eyes
/black-tide/,Haunted
/dream-evil/,H.M.J.
/dream-evil/,Electric
/dream-evil/,In the Night
/dream-evil/,Save Us
/dorsal-atlantica/,Blood Pact
/dorsal-atlantica/,Madness
/dorsal-atlantica/,Thy Kingdom Come (alea Jacta Est)
/grave-digger/,Battle Of Bannockburn
/grave-digger/,Excalibur
/grave-digger/,Hate
/grave-digger/,Inquisition
/grave-digger/,March Of The Innocent
/grave-digger/,Rebellion (The Clans Are Marching)
/grave-digger/,Son Of Evil
/grave-digger/,The House
/grave-digger/,Warchild
/children-of-bodom/,Black Widow
/children-of-bodom/,Hellbounds On My Trail
/children-of-bodom/,Mass Hypnosis
/children-of-bodom/,Scream for Silence
/children-of-bodom/,"Trashed, Lost And Strung Out"
/primal-fear/,Devil's Ground
/primal-fear/,Church Of Blood
/primal-fear/,Formula One
/primal-fear/,Marching Again
/primal-fear/,Riding The Eagle
/primal-fear/,The Exorcist
/annihilator/,A Man Called Nothing
/annihilator/,Chasing The High
/annihilator/,Fantastic Things
/annihilator/,It's You
/annihilator/,Nothing To Me
/annihilator/,Second to None
/annihilator/,The One
/deicide/,Banished By Evil
/deicide/,Death to Jesus
/deicide/,Kill The Christian
/deicide/,Slave To The Cross
/deicide/,Worthless Misery
/danger-danger/,Goodbye
/danger-danger/,She's Gone
/samael/,Bestial Devotion
/samael/,Infra Galaxia
/samael/,Promised Land
/samael/,To Our Martyrs
/belphegor/,Behind The Black Moon
/belphegor/,Lucifer Incestus
/belphegor/,The Goatchrist
/burzum/,Forgotten Realms
/freedom-call/,Another Day
/freedom-call/,Freedom Call
/freedom-call/,Magic Moments
/freedom-call/,Rockstars
/freedom-call/,The Shadowking
/riot/,Blood Of The English
/riot/,Gypsy Queen
/riot/,Misty Morning Rain
/riot/,Should I Run
/riot/,Wounded Heart
/allen-lande/,Lady Of Winter
/allen-lande/,Wake Up Call
/sentenced/,Consider Us Dead
/sentenced/,Forever Lost
/sentenced/,Nepenthe
/sentenced/,The Rain Comes Falling Down
/demons-wizards/,Down Where I Am
/demons-wizards/,Wicked Witch
/vision-divine/,Eagle Fly Free
/vision-divine/,On The Wings Of The Storm
/vision-divine/,The Final Countdown
/suffokate/,Constant Urge To Kill
/suffokate/,The Hole Beneath
/emperor/,Funeral Fog
/emperor/,The Source Of Icon E
/cavalera-conspiracy/,Bonzai Kamikazee
/cavalera-conspiracy/,Roots Bloody Roots
/brainstorm-heavy-metal/,Behind
/brainstorm-heavy-metal/,End In Sorrow
/brainstorm-heavy-metal/,How Much Can You Take
/brainstorm-heavy-metal/,Painside
/brainstorm-heavy-metal/,Tell-tale Heart
/leaves-eyes/,Angel and The Ghost
/leaves-eyes/,Into Your Light
/leaves-eyes/,One Caress
/leaves-eyes/,The Dream
/whitechapel/,Brimstone
/whitechapel/,Hickory Creek
/whitechapel/,Somatically Incorrect
/cathedral/,Astral Queen
/cathedral/,Equilibrium
/cathedral/,Midnight Mountain
/cathedral/,Skullflower
/the-sins-of-thy-beloved/,Pandemonium
/korzus/,Broken
/korzus/,Never Get Me Down
/korzus/,Who's Going To Be Next
/royal-hunt/,Eye Witness
/royal-hunt/,Last Goodbye
/royal-hunt/,Silent Scream
/royal-hunt/,Wicked Lounge
/circle-ii-circle/,All That Remains
/circle-ii-circle/,Holding On
/circle-ii-circle/,The Blood Of An Angel
/fates-warning/,Circles
/fates-warning/,Leave The Past Behind
/fates-warning/,Seven Stars
/fates-warning/,The Road Goes On Forever
/maroon/,Endorsed By Hate
/maroon/,Wake Up In Hell
/domine/,Last Of The Dragonlords
/domine/,The Midnight Meat Train
/anvil/,Beat the Law
/anvil/,Deadbeat Dad
/anvil/,Good Lover Gone Bad
/anvil/,Kiss Of Death
/anvil/,Paper General
/anvil/,Shadow Zone
/anvil/,Truth Or Consequence
/racer-x/,Evil Joe
/racer-x/,Mad At The World
/vintersorg/,A Metaphysical Drama
/vintersorg/,Star Puzzled
/taraxacum/,Never To Return
/artillery/,Doctor Evil
/artillery/,Paparazzi
/bitch/,Right From The Start
/beto-vazquez-infinity/,Until Dawn (Angels Of Light)
/eminem/,Love The Way You Lie (feat. Rihanna)
/eminem/,3 A.m
/eminem/,All She Wrotes
/eminem/,Battle
/eminem/,Campaign Speech
/eminem/,Dead Wrong (Remix)
/eminem/,Drug Ballad
/eminem/,Fast Lane
/eminem/,Go To Sleep
/eminem/,Hit 'em Up Iii
/eminem/,Invasion
/eminem/,Kings Never Die (Feat. Gwen Stefani)
/eminem/,Marsh
/eminem/,My Fault (Pizza Mix)
/eminem/,Nuttin' To Do
/eminem/,Phenomenal
/eminem/,Revenge
/eminem/,Scary Movies
/eminem/,Sometimes
/eminem/,"Syllables (feat. Jay-z, Dr. Dre and 50 Cent)"
/eminem/,The Re-up
/eminem/,Turn Me Loose
/eminem/,Watch Dees
/eminem/,Who Knew
/drake/,God's Plan
/drake/,Over The Top
/drake/,"All Me (Feat. 2 Chainz, Big Sean)"
/drake/,Change Locations (With Future)
/drake/,Digital Dash (With Future)
/drake/,Final Fantasy
/drake/,Greece
/drake/,I'm Upset
/drake/,Little Bit (Feat. Lykke Li)
/drake/,More Milli
/drake/,Outro
/drake/,Redemption
/drake/,Sooner Than Later
/drake/,The Last Hope (Feat. Kardinal Offishall)
/drake/,Underground Kings
/drake/,When To Say When / Chicago Freestyle (Video Version)
/cardi-b/,Thru Your Phone
/cardi-b/,Foreva
/pharrell-williams/,Happy
/pharrell-williams/,Change Clothes
/pharrell-williams/,Here
/pharrell-williams/,Sangria Wine (Feat. Camila Cabello)
/nelly-furtado/,Broken Strings
/nelly-furtado/,Big Hoops (Bigger The Better) (Acoustic Version)
/nelly-furtado/,Headphones
/nelly-furtado/,Nelly Furtado Free At Night (Mash Up DJ Earworm)
/nelly-furtado/,Showtime
/wiz-khalifa/,"Young, Wild and Free"
/wiz-khalifa/,Holyfield
/wiz-khalifa/,B Ok
/wiz-khalifa/,Brainstorm
/wiz-khalifa/,Cruise Control
/wiz-khalifa/,G.O.A.T Flow (Ft. THEMXXNLIGHT)
/wiz-khalifa/,High Today (Ft. Logic)
/wiz-khalifa/,King
/wiz-khalifa/,Most Of Us
/wiz-khalifa/,Oz's and Lds (Feat. Chevy Woods & Berner)
/wiz-khalifa/,Rooftops (featuring Curren$y)
/wiz-khalifa/,Still Blazin'
/wiz-khalifa/,The Cool
/wiz-khalifa/,Time Goes By
/wiz-khalifa/,When U Find
/kendrick-lamar/,M.a.a.d City (Feat. Mc Eiht)
/kendrick-lamar/,Good Kid
/kendrick-lamar/,Collect Calls (feat. Kent Jamz)
/kendrick-lamar/,I Hate You
/kendrick-lamar/,Poetic Justice
/kendrick-lamar/,"These Walls (Feat. Anna Wise, Bilal, Thundercat)"
/kendrick-lamar/,Young and Black
/sean-paul/,Things Come and Go
/sean-paul/,Bubble
/sean-paul/,Dutty Rock Intro
/sean-paul/,Give It Up To Me
/sean-paul/,Jet Plane Trip (Ft. Stefflon Don)
/sean-paul/,No Bligh
/sean-paul/,Safe Sex
/sean-paul/,Take It Low
/sean-paul/,Won't Stop (Turn Me Out)
/puff-daddy/,Whats Going On
/puff-daddy/,Crazy Thang (interlude)
/puff-daddy/,I Got the Power
/puff-daddy/,Nasty Girl
/puff-daddy/,Thought You Said (feat. Brandy)
/xxxtentacion/,R.I.P. Roach (Feat. Ski Mask The Slump God)
/xxxtentacion/,Amy Winehouse
/xxxtentacion/,Garette's Revenge
/xxxtentacion/,King Of The Dead
/xxxtentacion/,Riot
/xxxtentacion/,Wanna Grow Old (I Won't Let Go) (feat. Jimmy Levy)
/frank-ocean/,Skyline To (Feat. Kendrick Lamar)
/frank-ocean/,Chanel
/moonspell/,Handmade God
/moonspell/,Malignia
/moonspell/,Second Skin
/moonspell/,Translation For Opius Diabolicum
/running-wild/,Beggar's Night
/running-wild/,Demonized
/running-wild/,Genocide
/running-wild/,Men In Black
/running-wild/,Renegade
/running-wild/,Soulstrippers
/running-wild/,Uaschitschun
/yngwie-malmsteen/,I'm My Own Enemy
/yngwie-malmsteen/,Air
/yngwie-malmsteen/,Caged Animal
/yngwie-malmsteen/,Don't Let It End
/yngwie-malmsteen/,How Many Miles To Babylon
/yngwie-malmsteen/,Magic Mirror
/yngwie-malmsteen/,Poison In Your Veins
/yngwie-malmsteen/,Spanish Castle Magic
/yngwie-malmsteen/,What do You Want
/testament/,Afterlife
/testament/,Curse Of The Legions Of Death
/testament/,Falling Fast
/testament/,More Than Meets The Eye
/testament/,Seven Days Of May
/testament/,The Sermon
/symphony-x/,Absinthe And Rue
/symphony-x/,In My Darkest Hour
/symphony-x/,Rediscovery (Segue)
/symphony-x/,The Lords Of Chaos
/carcass/,Blood-Spattered Banner
/carcass/,Empathological Necroticism
/carcass/,Maggot Colony
/carcass/,Slash Dementia
/rage/,All I Want
/rage/,Can't Get Out
/rage/,Destiny
/rage/,F*&K You Freaks
/rage/,Gentle Murders
/rage/,Innocent
/rage/,Love And Fear Unite
/rage/,No Sign Of Life
/rage/,Raw Caress
/rage/,She Killed And Smiled
/rage/,Talk To Grandpa
/rage/,Time Waits For Noone
/rage/,Wash My Sins Away
/the-gathering/,Bad Movie Scene
/the-gathering/,Eléanor
/the-gathering/,In Motion # 2
/the-gathering/,My Electricity
/the-gathering/,Shrink
/the-gathering/,When The Sun Hits
/tuatha-de-danann/,Finganforn
/tuatha-de-danann/,The Land's Revenge
/almah/,Believer
/almah/,In My Sleep
/almah/,Trace Of Trait
/kittie/,Charlotte
/kittie/,Falling Down
/kittie/,Pink Lemonade
/kittie/,Ugly
/dokken/,Hard to Believe
/dokken/,Everybody Needs (To Be With Someone)
/dokken/,In the Middle
/dokken/,Nightrider
/dokken/,Standing On The Outside
/dokken/,We're Going Wrong
/destruction/,Carnivore
/destruction/,Fuck The Usa
/destruction/,No Mans Land
/destruction/,Tears of Blood
/destruction/,Total Desaster 2000
/soulfly/,Execution Style
/soulfly/,Call To Arms
/soulfly/,Great Depression
/soulfly/,No
/soulfly/,Soulfly (with Notes)
/black-tide/,That Fire
/black-tide/,Hit The Lights
/dream-evil/,Back From The Dead
/dream-evil/,Eletric
/dream-evil/,Into The Moonlight
/dream-evil/,See the Light
/dorsal-atlantica/,Childish Boots And Steps
/dorsal-atlantica/,Misery Spreads
/dorsal-atlantica/,Victory
/grave-digger/,Black Death
/grave-digger/,Fallout
/grave-digger/,Haunted Palace
/grave-digger/,Into The War
/grave-digger/,Massada
/grave-digger/,Rebellion (The Clans Are Marching) (Live)
/grave-digger/,Sorrow Of The Dead
/grave-digger/,The Last Supper
/grave-digger/,Warriors Revenge
/children-of-bodom/,Blooddrunk
/children-of-bodom/,Hellhounds On My Trail (tablatura)
/children-of-bodom/,Morrigan
/children-of-bodom/,She Is Beautiful (cover)
/children-of-bodom/,Triple Corpse Hammerblow
/primal-fear/,Unbreakable
/primal-fear/,Cold Day In Hell
/primal-fear/,Freakshow
/primal-fear/,Metal Gods
/primal-fear/,Road To Asylum
/primal-fear/,The Healer
/annihilator/,All For You
/annihilator/,City Of Ice
/annihilator/,Fiasco
/annihilator/,Jeff Waters Speaks
/annihilator/,Nowhere To Go
/annihilator/,Set The World On Fire
/annihilator/,The Other Side
/deicide/,Bastard Of Christ
/deicide/,Deicide
/deicide/,Let It Be Done
/deicide/,Standing In The Flames
/danger-danger/,Bang Bang
/danger-danger/,Hard
/danger-danger/,Slipped Her The Big One
/samael/,Beyond The Nothingness
/samael/,Into The Pentagram
/samael/,Quasar Waves
/samael/,Together
/belphegor/,Belphegor
/belphegor/,Lust Perishes In A Thirst For Blood
/belphegor/,The Requem Of Hell
/burzum/,If The Light Take Us
/freedom-call/,Back Into The Land Of Light
/freedom-call/,Graceland
/freedom-call/,Merlin - Legend Of The Past
/freedom-call/,Ronin
/freedom-call/,The Wanderer
/riot/,Born To Be Wild
/riot/,Heart Of Fire
/riot/,No Lies
/riot/,Sins Of The Father
/riot/,You're All I Need Tonight
/allen-lande/,Master Of Sorrow
/allen-lande/,We Will Rise Again
/sentenced/,Cross My Heart and Hope to Die
/sentenced/,Fragile
/sentenced/,Neverlasting
/sentenced/,The River
/demons-wizards/,Fiddler on the Green
/demons-wizards/,Winter of Souls
/vision-divine/,Exodus
/vision-divine/,Out In Open Space
/vision-divine/,The House Of The Angels
