ALink,SName,Lyric,genres,genre_1,genre_2,genre_3
/travis/,Happy,"It starts in the morning
When you're lying next to me
I'm rolling, I'm rolling
I'm rolling so quickly
Now I'm not a doctor
And I'm not a lawyer
I get a prescription and set it on fire
Blow me a kiss
I'll be happy the rest of my life
And I'm so happy 'cause you're so happy
I'm so happy 'cause you're so happy
I'm so happy 'ause you're so happy
And I'm so happy 'cause you're so happy
Oh - oh - aw
And I'm so happy
And I really shouldn't like it
But I love it
When I say I'm not excited
You're invited
And I think I'm getting older
There's this weight across ma shoulders
It's a shame we're the same
Such a shame I'm to blame all the time
But early this evening
I wanted to be with you
I got on the blower
The next thing I know you're speaking
Now I'm gonna tell you what I've been thinking
And I got a hunch that you're thinking the same thing
And with some luck
We'll be lying together tonight
""Chorus""
Oh - oh - ah
Oh - oh - ah
Oh - oh - ah
And I'm so happy
",,,,
/travis/,J Smith,"There's a man on the street,
And he looks at his feet form his window.
And he sweares at the sun,
And he curses the moon for its shadow.

Ohh..

Take a leaf from his book
Take a thread from his suite
He's a new man

And he prays to his god
That he reaps his reward
For his new plan

Oh, the mould has been cast
The radio's in the bath
Yeah yeah yeah

Labor tuus nunc ad terminum
Sed per deos, vade retro
Nomen nusquan video
Carbo in culo in aeternitatem
Placet satanae te vedere","britpop, indie, rock",britpop,indie,rock
/travis/,Magnificent Time,"It was summer in the city
And my heart stood still
I looked at the past inside

My rearview mirror
There was nobody behind me
And nothing up ahead

The sky was blue and all I knew
Was I would never feel the same again
I knew I'd never feel the same again

There was imagery in motion
There was gossip in the class
There was holding hands and making plans
I knew it wouldn't last

And of all the time we wasted
And all the time it took
And if I had more time then I wish you would
I really really really wish you would

But that's the part we never tried to stop
We never tried

No regret, don't you forget
This magnificent time
Seize the day, don't throw away
This magnificent time

I was somewhere in the city
And my heart went boom
I packed all my troubles in a different room
And I thought of all the could have beens

The roads we never took
And how the story ends and I understood
I really really really understood

But that's the part
We never tried to stop
We never tried

No regret, don't you forget
This magnificent time
Seize the day, don't throw away
This magnificent time

No regret, don't you forget
This magnificent time
Seize the day, don't throw away
This magnificent time
Magnificent time
Magnificent time","britpop, indie, rock",britpop,indie,rock
/travis/,Nina's Song,"How come all of the best dads are gone?
The only ones left are all dumb
Hope I'm wrong again, wrong again, wrong
Uh huh
There's our mum
The last time we checked she was young
But all she's got left has gone numb
And she's gone again, gone again, gone
Uh huh

There's nothing wrong with a song sung into battle, oh
We need you now, don't leave us now, what a palaver, oh
What a, don't leave me

Holding the candle too long
Burning my fingers and thumbs
Holding a candle too long
How can losing one leave you half as strong?

How dare anyone sit in your chair?
Somebody needs to be there
How we gonna get, gonna get there?
But where is our guy?
Don't care if he's lonely or shy
Just two legs, a shirt and a time
We'd get by, by, by
Hi hi

And now you're gone, we don't belong
Where do we follow?
How can you say another day
When there's no tomorrow?
Tomorrow don't leave me

Holding the candle too long
Burning my fingers and thumbs
Holding a candle too long
How can losing one leave you half as strong?

There's nothing wrong with a song sung into battle, oh
We need you now, don't leave us now, what a palaver, oh
What a, don't leave me

Holding the candle too long
Burning my fingers and thumbs
Holding a candle too long
How can losing one leave you half as strong?

Burning my fingers and my thumbs","britpop, indie, british",britpop,indie,british
/travis/,Perfect Heaven Space,"In my perfect heaven space
There's a picture of you
To think of all the time
I've wasted not looking at you
Answering the questions
Before it's been asked
The answers is in the question
I hope you don't ask.
In my perfect heaven space
There's an answer for you.
And on my heart
I wear a sleeve that you knitted for me.
And you just wanna
Pull that thread and unravel me.
Answering the question
Before it's been asked.
The answers in the question
I hope you don't ask.
On my heart
I wear a sleeve that you knitted for me.

In my perfect heaven
space there's a memory of you
To think of all the
Ghosts I've faced just remembering you.
Answering the question
Before it's been asked.
The answers in the question
I hope you don't ask.
In my perfect heaven space
There's an answer for you","britpop, indie, rock",britpop,indie,rock
/travis/,Rock 'n' Salad Roll,"Said you were a friend
How did you do that
Said you'd be there till the end
Now you're cheating me like a cat
Flat, flap

You're a rock n salad roll
Born to loose control
You're living your life
On the edge of the bowl

Oh, said you are a foll
How did you do that
Soul your soul you sold your soul
You're stuck at the point of rat
Traps, trap

You're a rock n salad roll
Born to loose control
You're breaking my knees
And stubbing my toe

You're a rock n salad roll
Born to loose control
You're living your life
On the edge of the bowl

Oh bless my soul","britpop, indie, british",britpop,indie,british
/travis/,Something Anything,"Like a melody
that is impossible
to play away
In my memory
there's a part of you
that's gone away
To keep my mind
from wondering
I'm wondering
to keep myself
on falling
I'm following

Something anything
just to keep on living
Just to keep on
breathing
for a moment longer
Something anything
just to keep on living
Just to keep on breathing
for a moment longer

I'd tell you anything
if i had anything
To say ehh
i keep a battle
in 'cause there's a time
and there's a place for this
i keep my story where it is
an act this it
don't even all wanna this
when all i need is

Something anything
just to keep on living
Just to keep on
breathing
for a moment longer
Something anything
just to keep on living
Just to keep on
breathing
for a moment longer","britpop, indie, rock",britpop,indie,rock
/travis/,The Fear,"All I wanted was the chance to say
I would like to see you in the morning
Rolling over just to have you there
would make it easy for a little bit longer
But here
Closer every year
So near
The fear is coming clear
My dear
The fear is here
Hottest summer in a hundred years
But summer didn't bother
getting up this morning
And so all the trees forgot to wake
They were dropping all their leaves
on the ground below them
But here
Closer every year
So near
The fear is coming clear
My dear
The fear is here
All I wanted was the chance to say
I would like to see you in the morning
Rolling over just to have you there
Would make it easy for a little bit longer
Make it easy for a little bit longer
Make it easy for a little bit longer
Make it easy for a little bit longer
Make it easy for a little bit longer
Make it easy for a little bit longer","britpop, indie, scottish",britpop,indie,scottish
/travis/,Turn,"I want to see what people saw
I want to feel like I felt before
I want to see the kingdom come
I want to feel forever young
I want to sing
To sing my song
I want to live in a world where I belong
I want to live
I will survive

And I believe that it won't be very long
If we turn, turn, turn, turn, turn
Then we might learn
So where's the stars?
Up in the sky
And what's the moon?
A big balloon
We'll never know unless we grow
There's so much world outside the door

I want to sing
To sing my song
I want to live in a world where I'll be strong
I want to live
I will survive

And I believe that it won't be very long
If we turn, turn, turn, turn
And if we turn, turn, turn, turn
Then we might learn
Turn, turn, turn, turn
Turn, turn, turn
And if we turn, turn, turn, turn
Then we might learn
Learn to turn
","britpop, indie, rock",britpop,indie,rock
/travis/,We Are Monkeys,"People think they're funny when they have a good wit
Others think they're gorgeous but inside they feel shit
Many think they're brainy but they haven't a clue
And I think I'm clever 'coz I'm singing this to you

We are wrong, we are wrong, we are all so so wrong
We are monkeys
We are false, we're untrue, we should be in the zoo
With our uncles
And if you don't believe, go and climb up a tree
And you'll love it
You're a fool to believe any more, so believe you're a monkey

Now all the clever monkeys telling us what to do
Telling us to stay in line and join the monkey queue
Thinking that they're special 'coz they went to private zoo
One day soon they're gonna end up in a monkey stew

They are wrong, they are wrong, they are all so so wrong
They are monkeys
They are false, they're untrue, they should be in the zoo
With their uncles
And if you don't believe, go and climb up a tree
And you'll love it
You're a fool to believe any more so believe you're a monkey

We are wrong, we are wrong, we are all so so wrong
We are monkeys
We are false, we're untrue, we should be in the zoo
With our uncles
And if you don't believe, go and climb up a tree
And you'll love it
You're a fool to believe any more, so believe you're a monkey

You're a fool to believe any more, so believe you're a monkey
You're a fool to believe any more, so believe you're a monkey
","britpop, indie, rock",britpop,indie,rock
/travis/,You're A Big Girl Now,"Our conversation
Was short and sweet
It nearly swept me
Off-a my feet
And I'm back in the rain
Oh, And you are on dry land
You made it there somehow
You're a big girl now.

Bird on the horizon
Sittin' on a fence
He's singin' his song for me
At his own expense
And I'm just like that bird
Oh, singin' just for you
I hope that you can hear
Hear me singin' through these tears

Time is a jet plane
It moves too fast
Oh, but what the use of changin'
If all we've shared can't last?
I can change I swear
Oh, see what you can do
I can make it through
You can make it too

Love is so simple
To quote a phrase
You've known it all the time
I'm learnin' it these days
Oh, I know where I can find you
Oh, in somebody's room
It's a price I have to pay
You're a big girl all the way

A change in the weather
Is known to be extreme
But what's the use of changing
Horses in midstream?
I'm going out of my mind
Oh, with a pain that stops and starts
Like a corkscrew to my heart
Ever since we've been apart","cover, b-side, britpop",cover,b-side,britpop
/pixies/,Baal's Back,"I bet you thought that I was dead and gone
You wouldn't know that something's even on
And when you're lying on the silver tracks
No difference to me

You don't know that you're a sacrifice
All my love has turned back into ice
People, when the sky is turning black
You'll know that it's me

Are you saving?
Are you saving it for me?
Are you saving all your precious love for me?
Are you saving?
Are you saving it for me?
Are you saving all your precious love for me?
Baal's back

I bet you thought that I was dead and gone
You wouldn't know that something's even on
People, when the sky is turning black

You'll know that it's me Are you saving?
Are you saving it for me?
Are you saving all your precious love for me?
Are you saving?
Are you saving it for me?
Are you saving all your precious love for me?
Baal's back (x3)",,,,
/pixies/,Bone Machine,"This is a song for Carol
Your into Japanese fastfood
And I drop you off with your Japanese lover
And you're going to the beach all day
You're so pretty when you're unfaithful to me
You're so pretty when you're unfaithful to me

You're looking like
You've got some sun
Your blistered lips
Have got a kiss
The days are lit like everyone
Uh-oh, Uh-oh, Uh-oh, Uh-oh

Your bones got a little machine
You're the bone machine

I was talking to preachy-preach about kissy-kiss
He bought me a soda
He bought me a soda
He bought me a soda
And he tried to molest me in the parking lot
Yep, yep yep Yep!

I make you break
You make me hard
Your Irish skin *
Looks Mexican
Our love is rice and beans and horses lard
Your bones got a little machine
You're the bone machine

Uh-oh, Uh-oh, Uh-oh, Uh-oh (3x)
Uh-oh, Uh-oh, Uh-oh, Uh-oh","alternative rock, alternative, rock",alternative rock,alternative,rock
/pixies/,Chapel Hill,"(So she's friends with their manager)
(She says we can crash at his house)

All of this was not for nothing
All of this was not for

All of this was not for nothing
All of this was not for

(The air is crisper)
( [?] )
( [?] calls the radio station)

All of this was not for nothing
All of this was not for nothing",,,,
/pixies/,Down to the well,"down to the well

betty always knows
betty always tells
she laughing desperately
she said it felt like a river inside her bones
when she went down to the well

gonna be with her
she is gonna take me there
lead me by my hand
her body a rocking chair for my soul

i can hardly wait, baby
i can hardly wait
'til we go down to the well
down to the well

been thinking to myself
and if a life's not long
what matter does it make
if there'll be favorite songs playing in my head
when we go down to the well

i can hardly wait, betty
i can hardly wait
'till we go down to the well
down to the well
","alternative rock, rock, alternative",alternative rock,rock,alternative
/pixies/,Here Comes Your Man,"Outside there's a box car waiting
Outside the family stew
Out by the fire breathing
Outside we wait 'til face turns blue
I know the nervous walking
I know the dirty beard hangs
Out by the box car waiting
Take me away to nowhere plains
There is a wait so long
You'll never wait so long
Here comes your man

Big shake on the box car moving
Big shake to the land that's falling down
Is a wind makes a palm stop blowing
A big big stone fall and break my crown
There is a wait so long
You'll never wait so long
Here comes your man
There is a wait so long
You'll never wait so long
Here comes your man

There is a wait so long
You'll never wait so long
Here comes your man",,,,
/pixies/,I've Been Tired,"One, two, three

She's a real left winger 'cause she's been down south
And held peasants in her arms, she said
""I could tell you stories that could make you cry,
what about you?""
I said, ""Me too,
I could tell you a story that would make you cry""
And she sighed, ""Ah""

I said, ""I wanna be a singer like Lou Reed""
""I like Lou Reed,"" she said, sticking her tongue in my ear
""Let's go, let's sit, let's talk,
politics goes so good with beer
And while we're at it, baby
Why don't you tell me one of your biggest fears?""
I said, ""Losing my penis to a whore with disease""
""Just kidding""
I said, ""Losing my life to a whore with disease""
She said, ""Excuse me, please?""
I said, ""Losing my life to a horrible disease""
She said, ""Please...""

Well, I'm a humble guy with healthy desire
Don't give me no shit because

I've been tired, I've been tired, I've been tired
I've been tired, I've been tired, I've been tired

I told the tale of a girl but I call her a woman
She's a little bit older than me
Strong legs, strong face,
voice like milk, breasts like a cluster of grapes
I can't escape her ways she raised me

She make me feel like Solomon
Beware your babies even if you have no one
(And while we're at it baby
Why don't you tell me one of your biggest fears?)
You don't wanna sleep after setting my loins on fire
Well, that's okay because

I've been tired, I've been tired, I've been tired
I've been tired, I've been tired, I've been tired
I've been tired, I've been tired, I've been tired
I've been tired, I've been tired, I've been tired
I've been tired, I've been tired, I've been tired

T I R E D spells it, spells it","rock, alternative, alternative rock",rock,alternative,alternative rock
/pixies/,Long Rider,"Have you seen my Desiree?
She rides the sea of silver gray
You'll find her at the end of summer's day

The waves were high and crystal clean
If I were you and you were me
We would do the same as Desiree
Just slay it

Long Rider in the morning tide
She took the highway to the county line
She wiped out in the modern sense
Take it away now

Long Rider in the morning tide
She took the highway to the county line
She wiped out in the modern sense
Take it away now

I believe in Miki Dora ""Da Cat""
I believe in Whitey, Greenough and Nat
I believe in Leonard, Peanuts and Yan
I believe, I believe
I believe, I believe
I believe, I believe

Have you seen my Desiree?
She rides the wave of silver gray
Just slay it

Long rider in the morning tide
She took the highway to the county line
She wiped out in the modern sense
Take it away now

Long Rider in the morning tide
Took the highway to the county line
She wiped out in the modern sense
Take it away now

Long Rider in the morning tide
Took the highway to the county line
She wiped out in the modern sense
Just slay it",,,,
/pixies/,Mr. Grieves,"hope everything is alright hope everything is alright
what's that floating in the water
oh neptune's only daughter
i believe
in mr. grieves
pray for a man in the middle
one that talks like doolittle
i believe
in mr. grieves
do you have another opinion
do you have another opinion
la la la la la la la la
la la la la la la la la
got bombed got frozen
got finally off to a finally dozing
i believe
in mr. grieves
do you have another opinion
opinion
do you have another opinion
do you have another opinion
you can cry you can mope
but can you swing from a good rope
oh i believe
in mr. grieves
hope everything is alright
hope everything is alright
","alternative rock, rock, alternative",alternative rock,rock,alternative
/pixies/,Ready for Love,"Don't mind the rain
But now it won't stop
You think that I'm vain
But I'm calling your bluff

I'm ready, I'm ready
I'm ready, I'm ready for love

You might think I'm vain
But I'm calling your bluff
I don't mind the rain
But I'm ready for love

I'm no poet, not a sailor
I don't find the setting sun
I'm succeeding as a failure
But I don't want to hurt no one

And I don't mind the rain
Ah but now it won't stop
You might think I'm vain
But I'm not
You might think I'm vain
But I'm calling your bluff

I'm ready for love
I'm ready for love

You might think I'm vain
But I'm calling your bluff
And I don't mind the rain
But I'm ready for love

So I'll sing it once again
I am ready for love",,,,
/pixies/,Space (I Believe in),"We needed something to move and fill up the space
we needed something this always is just the case
jefrey with one f jeffery took up his place
sat on a carpet and with tablas in hand took up the chase
jefrey with one f jefrey
now it occurred to me as he drove away
d= r x t
spacious (he's so) spacios
space
(i belive in ) space
jefrey with one f jeffery
now i'm going to sing the perry mason theme
(he's so) spacious
spacious
(he's so) spacious
(he's so) spacious
jefrey with one f jeffery
jefrey with one f jeffery
jefrey with one f one f.
","alternative rock, rock, 90s",alternative rock,rock,90s
/pixies/,The Sad Punk,"I smell smoke
that comes from a gun
named extintion
it was a long time ago
could have happened to anyone
he was struck by a bullet
and he melted into fluid named extintion
one thousand miles an hour
i'm just like anyone
i want to feel
the road of tar beneath the wheel named extinction
and evolving from the sea
would no be too much time for me
to walk beside you in the sun
i read something
about a son of a gun
named extinction.
","alternative rock, rock, grunge",alternative rock,rock,grunge
/pixies/,Weird at my School,"1-2-3-4

My father lives in Arabia
And I live right here at my school

I took his plane to Colombia
So I could sell at my school

It's weird at my school
Weird at my school(3X)

My mother's glad that I am here
So she can visit my school

I can't believe she's so pretty
I'm a son of a bitch at my school

Weird at my school(4X)

And my best friend, my cousin Eleanor
She lives far away from the doors of my school

And often times, you know I fantasize
That I have sex with the nuns at my school

It's weird at my school
Weird at my school(7X)
","alternative rock, alternative, indie",alternative rock,alternative,indie
/morphine/,Candy,"Candy told me nothing really matters anymore
And when I ask her what she means she says I ought to know
Candy said she's made arrangements for me in the sand
And Candy said she wants me with her down in Candyland
Candy says she wonders why we try
I couldn't think of what to say
I had no ready reply
But Candy says I'd like it where she is
She says it's an opportunity that I don't want to miss
Candy said she's made arrangements for me in the sand
And Candy said she wants me with her down in Candyland
Candy said she wants me with her down in Candyland
Candy asked me if she died if I could go on
Of course I said I couldn't and of course we knew that's wrong
But Candy I said Candy no you can't do that to me
Because you love me way to much for you to ever leave
Candy said she's made arrangements for me in the sand
And Candy said she wants me with her down in Candyland
Candy said she's made arrangements for me in the sand
And Candy said she wants me with her down in Candyland
Candy said she wants me with her down in Candyland (x3)

","jazz, alternative, alternative rock",jazz,alternative,alternative rock
/morphine/,Claire,"Treat me wrong honey I don't care
You never liked much anyway
You told me meet you about half past eight
You said you'd kill me if I was late Claire
Oh Claire
You drove me up and down the street
You used me up like gasoline
I still remember everything you said
That's the reason had to say away from Claire
Oh Claire (x2)
You know what that's funny you know
I don't miss you at all not even a little you bitch
I still love ya
I still remember seeing you sleep all twisted up inside the sheets
And I still remember everything you said
Every time I hear your name Claire
Oh Claire (x2)
Claire","rock, jazz, alternative",rock,jazz,alternative
/morphine/,I Know You (part II),"I know what the problem is
I know you
I know what the matter is
I know you
Cause you're just like me
And you're just like me and I know you
Cause you're just like me
And you're just like me and I know you


Postado por Darvin Luís Andrade","card playing, sexy, jazz",card playing,sexy,jazz
/morphine/,Murder For The Money,"Murder for the money - Morphine

one, two, one, two, three, four...

Murder for the money, yeah, murder every day
Murder every into your God damn way
Murder for the money, it's murder every nite
Murder every single moment
On your God single life
It's murder... (murder...)
For the money...
It's murder... ( murder...)
For the money...

(guitarra)

Murder for the money,
You've got a crowd swear and bleed
I see any prompted up and get down on the street
Murder for the money, it's money every nite
Murder every single day
In yo' God damn life
It's murder... (murder...)
For the money...
It's murder... (murder...)
For the money...

(guitarra)

It's murder... (murder...)
For the money...
It's murder... (murder...)
For the money...","jazz, alternative, rock",jazz,alternative,rock
/morphine/,The Only One,"Mm Yea Yea Mm
Whatever you confess
The feelings you express
No matter how you dress
You're different from the rest
The way you live your life (x2)
You are the only one who thinks like you
You are the only one who dreams like you
You are the only one the only one
Behind the bluest flame
They'll never guess your game
Your version of success
Is different from the rest
And the way you live your life
The way you live your life
You are the only one who thinks like you
You are the only one who dreams like you
You are the only one the only one
Mm Yea Yea Mm
You are the only one (x6)","90s, rock, late night",90s,rock,late night
/morphine/,You Look Like Rain,"Your mind and your experience call to me
You have lived and your intelligence is sexy
I want to know what you got to say (x3)
I can tell you taste like the sky cause you look like rain
You look like rain (x8)
You think like a whip on a horse's back
Stretched out to the limit you make it crack
Send that horse round and round the track
I want to know what you got to say (x3)
I can tell you taste like the sky cause you look like rain
You look like rain (x16)
Yea you look like rain
You look like rain","jazz, alternative, rock",jazz,alternative,rock
/the-church/,Under the Milky Way,"Sometimes when this place gets kind of empty,
Sound of their breath fades with the light.
I think about the loveless fascination,
Under the Milky Way tonight.

Lower the curtain down in Memphis,
Lower the curtain down all right.
I got no time for private consultation,
Under the Milky Way tonight.

Wish I knew what you were looking for.
Might have known what you would find.

And it's something quite peculiar,
Something that's shimmering and white.
Leads you here despite your destination,
Under the Milky Way tonight

Wish I knew what you were looking for.
Might have known what you would find
.Wish I knew what you were looking for.
Might have known what you would find.

And it's something quite peculiar,
Something that's shimmering and white.
Leads you here despite your destination,
Under the Milky Way tonight

Wish I knew what you were looking for.
Might have known what you would find
.Wish I knew what you were looking for.
Might have known what you would find.

Under the Milky Way tonight
Under the Milky Way tonight
Under the Milky Way tonight","80s, alternative, new wave",80s,alternative,new wave
/the-church/,Blood Money,"Blind with dollars,
Bought and sold.
And you pay for everything in cold, hard cash.
Better read through the fine print, you sift through the ash.
In the hand, blood money.
In the sand, blood money.
She's worth the ransom.
He says, ""Do you accept my card,
Or can I pay for it now in cold, hard cash?""
I'm priceless, you're worthless, but it's not a bad match.
And I know you understand, it's blood money.
There's such a big demand, for blood money.
A hundred and fifty grand, blood money.
It's flowing under the land, like blood money.
He's worth the ransom.
She says, ""Why can't you get hot?""
Because you pay for this now in cold, hard cash.
You make the front page, I'm gonna bring back the lash.
Then I know you'll understand, it's blood money.
There's such a big demand, for blood money.
A hundred and fifty grand, blood money.
It's flowing under the land, like blood money.
",,,,
/the-church/,A Month Of Sundays,"Badman's woman with that look in her eye
You stop to wonder as she passes by
Something inside you is never the same
Something outside you is always to blame
Follow her home where she lives with some friends
They have some good things to add to the blend
The games expanded, invaded the place
You're the only one who's forgotten his face

You're saying no no no I must be on my way
But it really has been a pleasant night
And you go so slow hope they'll ask you to stay
And indifference gives you a fright

Walking outside you come to a door
You go inside and you wonder what for
At least it's good to be out of the wind
You turn around and the clocks all begin
Just like the winter your memory thaws
Just like the ocean your memory pours
So many pieces to match or to find
So many doubts to have in one mind

It's hard to see how the tables have turned
It's hard to see how the people have learned
It's hard to watch the past drizzling past
It's hard to watch them picking the cast
And it stacks up badly that it never makes sense
You sense that sensation is who's paying the rent
And she beckons to you with her fingers and lies
She says: can't you slice the price of your paradise
","1984, days of the week, 80s",1984,days of the week,80s
/the-church/,Another Earth,"At the back of your mind
Where you hide your real self
Lay down your head
You see her once more

She wants the moon and stars
She, she needs her time and space
She wants another Earth (Bastard Universe)
Wants another (..........)
She wants the moon and stars

At the end of the day
When the light is so soft
You take off your mask
See she's never around
She wants the moon and stars
She, she wants the world to end
She wants another Earth (Bastard Universe)
Wants another (..........)
She wants the moon and stars
She, she wants the world to end
She, she needs some time and space
She, she wants another Earth
She needs some time and space
She wants another Earth
",,,,
/the-church/,Chrome Injury,"Cut your life into the steel
Take your place behind the wheel
Watch the metal scene just peel away
Don't forget me, don't regret me
Don't replace and don't upset me
But don't forget to come and get me someday

I was somewhere far away
But I knew I couldn't stay
German girls in an expose
Sitting on an empty train
Staring at the winter rain
Going through the scene again and again

Poor tormented automan
Giant pincers for a hand
Sinking slowly in the sand
Chrome injury on his cheek
Three days strong, four days weak
Listen as he tries to speak
If only I could feel

Falling down standing still
Always there's more time to kill
Flamingos startled in a shrill display
Don't forget me, don't regret me
Don't replace and don't upset me
But don't forget to come and get me some day

If I only wasn't steel
","77davez-all-tracks, new wave, post-punk",77davez-all-tracks,new wave,post-punk
/the-church/,Desert,"I, I am the stranger this time around
You, you are the changeless sounds of sand
I could be here forever riding this death
You, you are the distance, my clown

I fall down in the sun
I become everyone who ever walked this way
Where the desolate places meet the oases
Empty spaces of today

I, I am the journey into the haze
You, you are the hill of yesterdays

I, I am the pulse of the heat
You, you are the name of every man that I meet
",,,,
/the-church/,Drought,"The earth is sucked bare by the sun
The empty clouded sky
The dazzling drone of pure heat rings alone
Seeing tears flash dry
On a sailing boat out to sea
Their mouths have all been parched
The .... of land drags the life from their glands
February and March


From a year without rain
From a year without rain


The weather is bare
The weather is bare
The weather is bare of flies
The house is full of dust
The taste of black trees like a tune on the breeze
Thirst that you can trust
The shadows contain no more cool
The windows all let in the heat
Dead things on the road as their insides explode
My hands are full of water and weeds


From a year without rain
From a year without rain


The weather is bare
The weather is bare
","post-punk, new wave, 80s",post-punk,new wave,80s
/the-church/,Fog,"Don't even try reading my mind again
It's the second time I've caught you
Rummaging around in my head
I know what you're after yeah
And I've hidden it where you will never look
I know you like to remember things that never happened
I don't like driving in this fog
I don't like struggling in this web
And if I ever wake up
As if you'll ever wake up
The people in here are getting hungry again
They hunger for something intangible
Something even you can't provide
It hurts to think that in a hundred years
We'll all just be microfiche
Our names and the names of our songs
Cataloged and filed away
I don't like driving in this fog
I don't like struggling in this web
And if I ever wake up
As if you'll ever wake up

Didn't think I felt so empty
Emptiness can feel so good
I see the perfect life is the life of a tree
Yeah the life of a tree is the life for me
But you chop me up for wood

Don't ever try reading my mind again
It's the second time I've caught you rummaging
Around in my head
I don't like driving in this fog
I don't like struggling in this web
And if I ever wake up
As if you'll ever wake up again

",,,,
/the-church/,Grind,"The wine in your hand is worth two at the bar
And everybody knows what you've been drinking
Disgraceful sky flecked with a nightmare of stars
And everybody knows how you've been synching (sinking ?)

Long distance century buzzes and fades
I wonder why you've not resigned
Previews processions and parades
You've got to grind, grind it out

Line up the arrows, push off the top
This can cause sustain forever
And once it's started up, it cannot be stopped
At least it's holding us together

Long distance century buzzes and fades
An automatic charge on your mind
The glittering minutes, jangled decades
We've got to grind, grind it out

A vortex appears, unleashed by the crash
A moment marred by hesitation
Bedazzled surgeon chases the gash
But we don't need that operation
Long distance century buzzes and fades
Elysian Fields not far behind
Find me a witness amongst these shades
They've got to grind, grind it out

Long distance century buzzes and fades
I hope the deaf can lead the blind
Lift me up into those whirling blades
I've got to grind, grind it out
","nebbia, post-punk, new wave",nebbia,post-punk,new wave
/the-church/,Is This Where You Live,"Oceanic lights are cleverly dim
Bluish features in the lower reaches
We raise out traffic flares to him
Fishnet, girlish the red ones spark
Holy arcs tracked in the dark
The more I see the less I look
Here's another name I took
Listen! In the early morning air
The remnants of their evening wear
Branching off, the road winds east
Deluxe locations just near completion
Come dine with wine and oyster feast
The pearls are real, have one for free
They're washed up by the foam waved sea
The more I look the less I smile
Never mind let's stay awhile
The fans blow secrets on the night
Out of mind but not out of sight
Is this where you live

Broken voices the nylon choir
Nothing left to stoke that fire
All they own is on their tongues
They never see or wonder if
Is this where you live

Thin dog's don't vie for bones
Why desert just to be alone
All they own is on their backs
They can't believe it's you I'm with
Is this where you live

Don't blush as I brush your touch
No need for any speed or rush
All you own is on the floor
I'm buying all you're gonna give
Is this where you live

Coffee stories the lying truth
Electric lights don't help my youth
All I owned is on my face
Urbane mirror anger myth
Is this where you live
",,,,
/the-church/,Lizard,"Lizard, lizard
Still (.....) darkness black summer (.....)
Somewhere a plane leaves
You're skin's strange
You always make it so hard
Lizard
You always make it so hard
Lizard
Morning comes (....)
Your eyes multi-faceted
Dreaming of islands out there
You always make it so hard
Lizard
It's always worked so far
Lizard
You always burn so cold
Lizard
You always make it so hard
Lizard
Black storms
White stars
The air rushes past your (...)
(..........)
You always make it so hard
You always make it so hard
","post-punk, new wave, 80s",post-punk,new wave,80s
/the-church/,Maybe These Boys...,"


We live in a style where trust is a drag
To hold up your end means the middle will sag
Some blackhearted actors interfered in your scene
And you can't stand success or the place where it's been
The fader's been placed, judgment passed down
Staying up all night till pure sleep drags you down
Ripped and raw, her voice at the door

Walks in, expecting him, finds something more
Says maybe these boys want to do some talking
Shortcut to part of The Church Lyrics
The Church - Nose Dive Lyrics
The Church - Now I Wonder Why Lyrics
The Church - Numbers Lyrics
The Church - Old Flame Lyrics
The Church - One Day Lyrics
The Church - Oxydental Lyrics
The Church - Paradox Lyrics
The Church - Perfect Child Lyrics
The Church - Pharaoh Lyrics
The Church - Radiance Lyrics
The Church - Reprieve Lyrics
The Church - Reptile Lyrics
The Church - Ricochet Lyrics
The Church - Ride Into The Sunset Lyrics
The Church - Ripple Lyrics
The Church - Ritz Lyrics
The Church - Roman Lyrics
The Church - Romany Caravan Lyrics
The Church - Room Full Of Diamonds Lyrics
The Church - Russian Autumn Heart Lyrics
The Church - Sad Lyrics
The Church - Secret Corners Lyrics
The Church - Seen It Coming Lyrics
The Church - Shadow Cabinet Lyrics
The Church - She Comes In Singing Lyrics
The Church - She Never Said Lyrics
The Church - Silver Machine Lyrics
The Church - Sisters Lyrics
The Church - Someone Special Lyrics
The Church - Song For The Asking Lyrics
The Church - Spark Lyrics
The Church - Stop Lyrics
The Church - Swan Lake Lyrics
The Church - Take It Back Lyrics
The Church - Take Your Place Lyrics
The Church - Tantalized Lyrics
The Church - Tear It All Away Lyrics
The Church - Terra Nova Cain Lyrics
The Church - Texas Moon Lyrics
The Church - The Awful Ache Lyrics
The Church - The Dead Man's Dream Lyrics
The Church - The Disillusionist Lyrics
The Church - The Endless Sea Lyrics
The Church - The Faith Healer Lyrics
The Church - The Feast Lyrics
The Church - The Great Machine Lyrics
The Church - The Maven Lyrics
The Church - The Moon And The Sea Lyrics
The Church - The Myths You Made Lyrics
The Church - The Night Is Very Soft Lyrics
The Church - The Porpoise Song Lyrics
The Church - The Time Being Lyrics
The Church - The Unguarded Moment Lyrics
The Church - This Is It Lyrics
The Church - To Be In Your Eyes Lyrics
The Church - Too Fast For You Lyrics
The Church - Towards Sleep Lyrics
The Church - Traitor Lyrics
The Church - Tranquility Lyrics
The Church - Transient Lyrics
Full The Church Lyrics...


",,,,
